Step Temp msd
10490.0 784.15247 19.494206 
10491.0 784.74768 19.495206 
10492.0 785.5058 19.496217 
10493.0 786.38545 19.497236 
10494.0 787.34202 19.498256 
10495.0 788.3324 19.499274 
10496.0 789.31446 19.500285 
10497.0 790.2431 19.501284 
10498.0 791.06759 19.502266 
10499.0 791.7341 19.503226 
10500.0 792.19475 19.504158 
10501.0 792.41934 19.505057 
10502.0 792.40267 19.50592 
10503.0 792.16137 19.506742 
10504.0 791.72124 19.507521 
10505.0 791.10389 19.508258 
10506.0 790.32257 19.508952 
10507.0 789.38663 19.509605 
10508.0 788.30505 19.510219 
10509.0 787.0836 19.510795 
10510.0 785.72091 19.511338 
10511.0 784.2099 19.511851 
10512.0 782.54396 19.512337 
10513.0 780.72452 19.5128 
10514.0 778.76666 19.513243 
10515.0 776.69974 19.513666 
10516.0 774.56135 19.514069 
10517.0 772.38793 19.514454 
10518.0 770.20965 19.514819 
10519.0 768.05539 19.515163 
10520.0 765.96552 19.515485 
10521.0 764.0007 19.515785 
10522.0 762.23596 19.516062 
10523.0 760.74411 19.516316 
10524.0 759.58199 19.516549 
10525.0 758.78607 19.516761 
10526.0 758.3744 19.51695 
10527.0 758.34975 19.517116 
10528.0 758.70154 19.517256 
10529.0 759.40668 19.517367 
10530.0 760.4304 19.517445 
10531.0 761.72838 19.517486 
10532.0 763.25109 19.517485 
10533.0 764.94909 19.517436 
10534.0 766.77602 19.517333 
10535.0 768.68729 19.517171 
10536.0 770.63703 19.516942 
10537.0 772.57676 19.516642 
10538.0 774.45696 19.516264 
10539.0 776.22858 19.515803 
10540.0 777.84289 19.515256 
10541.0 779.25189 19.514621 
10542.0 780.41347 19.513895 
10543.0 781.30131 19.513079 
10544.0 781.91513 19.512173 
10545.0 782.28372 19.511179 
10546.0 782.45648 19.510099 
10547.0 782.48697 19.508938 
10548.0 782.41849 19.507701 
10549.0 782.27902 19.506393 
10550.0 782.08374 19.505022 
10551.0 781.83948 19.503595 
10552.0 781.54948 19.502121 
10553.0 781.21924 19.500607 
10554.0 780.86047 19.499062 
10555.0 780.48954 19.497492 
10556.0 780.1207 19.495901 
10557.0 779.76003 19.494293 
10558.0 779.40469 19.49267 
10559.0 779.04696 19.491034 
10560.0 778.67822 19.489386 
10561.0 778.28761 19.487725 
10562.0 777.85529 19.486054 
10563.0 777.34874 19.484371 
10564.0 776.72814 19.482676 
10565.0 775.9575 19.480968 
10566.0 775.0143 19.479242 
10567.0 773.89423 19.477497 
10568.0 772.61062 19.475728 
10569.0 771.18791 19.473931 
10570.0 769.65067 19.472105 
10571.0 768.01527 19.470249 
10572.0 766.29065 19.468364 
10573.0 764.48607 19.466452 
10574.0 762.61544 19.464516 
10575.0 760.6937 19.46256 
10576.0 758.73194 19.460585 
10577.0 756.73671 19.458595 
10578.0 754.71234 19.456591 
10579.0 752.66479 19.454574 
10580.0 750.6069 19.452543 
10581.0 748.56284 19.450496 
10582.0 746.5691 19.448432 
10583.0 744.67165 19.446347 
10584.0 742.92057 19.44424 
10585.0 741.36369 19.442109 
10586.0 740.03942 19.439949 
10587.0 738.96926 19.43776 
10588.0 738.15127 19.43554 
10589.0 737.55702 19.433288 
10590.0 737.13478 19.431004 
10591.0 736.82016 19.428687 
10592.0 736.55121 19.426339 
10593.0 736.27944 19.423962 
10594.0 735.97255 19.42156 
10595.0 735.61271 19.419136 
10596.0 735.19594 19.416695 
10597.0 734.73274 19.414242 
10598.0 734.24697 19.411782 
10599.0 733.77318 19.409318 
10600.0 733.35337 19.406853 
10601.0 733.03201 19.404392 
10602.0 732.84782 19.401937 
10603.0 732.82484 19.399492 
10604.0 732.96533 19.397058 
10605.0 733.24592 19.394639 
10606.0 733.61966 19.392236 
10607.0 734.02834 19.389853 
10608.0 734.42267 19.387491 
10609.0 734.77646 19.385154 
10610.0 735.08284 19.382843 
10611.0 735.33914 19.380562 
10612.0 735.53592 19.378314 
10613.0 735.65679 19.376101 
10614.0 735.68581 19.373925 
10615.0 735.61703 19.371788 
10616.0 735.46196 19.369692 
10617.0 735.25118 19.367639 
10618.0 735.0294 19.365631 
10619.0 734.84581 19.36367 
10620.0 734.74356 19.361757 
10621.0 734.75133 19.359894 
10622.0 734.87926 19.358082 
10623.0 735.12125 19.356322 
10624.0 735.46411 19.354615 
10625.0 735.89957 19.352962 
10626.0 736.43202 19.351363 
10627.0 737.07686 19.34982 
10628.0 737.84958 19.348331 
10629.0 738.75057 19.346898 
10630.0 739.75601 19.345519 
10631.0 740.82628 19.344193 
10632.0 741.92769 19.342921 
10633.0 743.03987 19.3417 
10634.0 744.13566 19.340526 
10635.0 745.15962 19.339395 
10636.0 746.03201 19.338301 
10637.0 746.67352 19.337236 
10638.0 747.02965 19.336196 
10639.0 747.08158 19.335173 
10640.0 746.84288 19.334166 
10641.0 746.34857 19.333169 
10642.0 745.64406 19.332182 
10643.0 744.77839 19.331202 
10644.0 743.80058 19.330225 
10645.0 742.75584 19.32925 
10646.0 741.68027 19.328269 
10647.0 740.59445 19.327278 
10648.0 739.49692 19.326269 
10649.0 738.36044 19.325231 
10650.0 737.13664 19.324154 
10651.0 735.77201 19.323029 
10652.0 734.22811 19.321843 
10653.0 732.49204 19.320588 
10654.0 730.57079 19.319255 
10655.0 728.47781 19.317837 
10656.0 726.22244 19.316332 
10657.0 723.80792 19.314736 
10658.0 721.2369 19.31305 
10659.0 718.51941 19.311273 
10660.0 715.67777 19.309407 
10661.0 712.74689 19.307455 
10662.0 709.77248 19.30542 
10663.0 706.80922 19.303304 
10664.0 703.91862 19.301111 
10665.0 701.16527 19.298846 
10666.0 698.61183 19.296512 
10667.0 696.31423 19.294113 
10668.0 694.31881 19.291655 
10669.0 692.6616 19.28914 
10670.0 691.36927 19.286574 
10671.0 690.46108 19.283961 
10672.0 689.95066 19.281305 
10673.0 689.84619 19.27861 
10674.0 690.14738 19.275881 
10675.0 690.84031 19.273122 
10676.0 691.89412 19.270338 
10677.0 693.26599 19.267533 
10678.0 694.91396 19.264712 
10679.0 696.80532 19.261878 
10680.0 698.91165 19.259035 
10681.0 701.19747 19.256182 
10682.0 703.61307 19.25332 
10683.0 706.09474 19.250446 
10684.0 708.57043 19.247558 
10685.0 710.96883 19.244653 
10686.0 713.22894 19.241727 
10687.0 715.30588 19.238778 
10688.0 717.16985 19.235803 
10689.0 718.79814 19.232803 
10690.0 720.16494 19.22978 
10691.0 721.23802 19.226738 
10692.0 721.99035 19.223682 
10693.0 722.42209 19.220621 
10694.0 722.57367 19.217562 
10695.0 722.51614 19.214513 
10696.0 722.3279 19.211485 
10697.0 722.07627 19.208485 
10698.0 721.81148 19.205525 
10699.0 721.56938 19.202614 
10700.0 721.37632 19.199761 
10701.0 721.25261 19.196975 
10702.0 721.2141 19.194267 
10703.0 721.27284 19.191643 
10704.0 721.43858 19.189113 
10705.0 721.72235 19.186687 
10706.0 722.14101 19.184371 
10707.0 722.71812 19.182176 
10708.0 723.47565 19.18011 
10709.0 724.41835 19.178179 
10710.0 725.52279 19.176393 
10711.0 726.74358 19.174757 
10712.0 728.03367 19.173278 
10713.0 729.36047 19.171963 
10714.0 730.70389 19.170813 
10715.0 732.04317 19.169829 
10716.0 733.35052 19.16901 
10717.0 734.5977 19.168349 
10718.0 735.76489 19.167842 
10719.0 736.84269 19.167482 
10720.0 737.83236 19.167261 
10721.0 738.74882 19.167174 
10722.0 739.62013 19.167215 
10723.0 740.48083 19.16738 
10724.0 741.36377 19.167664 
10725.0 742.29239 19.168067 
10726.0 743.27306 19.168583 
10727.0 744.29009 19.169209 
10728.0 745.3083 19.169941 
10729.0 746.28361 19.170773 
10730.0 747.17418 19.171698 
10731.0 747.94245 19.172707 
10732.0 748.55061 19.173793 
10733.0 748.9661 19.174945 
10734.0 749.18331 19.176155 
10735.0 749.23751 19.177414 
10736.0 749.19367 19.178714 
10737.0 749.12485 19.18005 
10738.0 749.09659 19.181416 
10739.0 749.15663 19.182808 
10740.0 749.32789 19.184224 
10741.0 749.60594 19.185659 
10742.0 749.9621 19.187112 
10743.0 750.35039 19.188581 
10744.0 750.71606 19.190063 
10745.0 751.00446 19.191556 
10746.0 751.16952 19.193058 
10747.0 751.17939 19.194566 
10748.0 751.01686 19.196079 
10749.0 750.67503 19.197594 
10750.0 750.15166 19.199108 
10751.0 749.44656 19.200616 
10752.0 748.56344 19.202114 
10753.0 747.51349 19.203594 
10754.0 746.31763 19.205048 
10755.0 745.00709 19.20647 
10756.0 743.62432 19.207852 
10757.0 742.22297 19.209186 
10758.0 740.86293 19.210465 
10759.0 739.60086 19.211686 
10760.0 738.48155 19.212844 
10761.0 737.53506 19.213936 
10762.0 736.77901 19.21496 
10763.0 736.22418 19.215917 
10764.0 735.88146 19.216808 
10765.0 735.76731 19.217634 
