v_strainx v_stressx v_strainy v_stressy
1.0740536 -6.6218761 0.3528311 -6.5319079 
1.0741976 -5.3159423 0.35294492 -6.428982 
1.0743417 -4.5957031 0.35316062 -5.9504458 
1.0744857 -1.4237981 0.35347036 -2.066808 
1.0746297 4.3730584 0.35381215 3.8096154 
1.0747738 5.3016885 0.35409237 4.8676085 
1.0749178 5.4235839 0.35429429 5.633141 
1.0750618 1.4462375 0.35440592 0.92581313 
1.0752059 -3.0567318 0.35450248 -3.0418105 
1.0753499 -4.0482045 0.35464725 -3.8042405 
1.0754939 0.85650704 0.35485228 -2.0155694 
1.075638 4.6842797 0.35508888 -0.53497166 
1.075782 1.3990612 0.35533336 -0.81417158 
1.075926 0.68312863 0.35559016 2.1710373 
1.0760701 1.7547048 0.35581157 4.4589694 
1.0762141 0.98666482 0.35596112 3.116894 
1.0763581 0.3024611 0.35606045 1.0783748 
1.0765022 0.80518039 0.35614225 0.94793147 
1.0766462 -1.0397342 0.35620868 -1.1490283 
1.0767902 1.3117368 0.3562933 1.2448945 
1.0769342 5.0242371 0.35635778 5.2578187 
1.0770783 6.5528973 0.35633799 6.3083786 
1.0772223 2.7130651 0.35621738 4.266283 
1.0773663 -3.2271807 0.35602894 -2.4450303 
1.0775104 -4.4418238 0.35588021 -4.0241798 
1.0776544 -1.4165197 0.35579628 -4.0431129 
1.0777984 1.4684596 0.35577727 -4.6228489 
1.0779425 3.0633214 0.35583223 -1.9409311 
1.0780865 6.5964437 0.35591808 4.2771692 
1.0782305 4.2466282 0.35593529 4.3399411 
1.0783746 1.0158656 0.35588305 2.2505874 
1.0785186 -4.6982309 0.35579499 -4.4816739 
1.0786626 -4.4569137 0.35577889 -4.1695447 
1.0788067 -0.65246948 0.35582955 0.63056415 
1.0789507 2.2025397 0.35586999 2.9235332 
1.0790947 -0.81107472 0.35586356 -0.2900849 
1.0792388 -2.8807742 0.35586181 -3.815831 
1.0793828 -3.9589826 0.35592115 -2.8848135 
1.0795268 -4.1435678 0.3560265 -0.61084412 
1.0796708 -2.6907423 0.35614135 -1.6221942 
1.0798149 2.0267431 0.35628186 -2.0056831 
1.0799589 1.6435499 0.35645412 -2.246833 
1.0801029 5.1582261 0.3566619 1.1674982 
1.080247 5.81568 0.35685041 3.9320509 
1.080391 3.9630271 0.35697536 2.1314059 
1.080535 3.2468703 0.35706579 2.9637564 
1.0806791 4.3824281 0.35710844 3.6789822 
1.0808231 3.4011685 0.35709196 1.8736475 
1.0809671 2.1194173 0.35704549 -0.8381109 
1.0811112 -0.48701988 0.35701261 -3.0165821 
1.0812552 0.52630836 0.35702825 -0.36426615 
1.0813992 2.098426 0.3570497 2.6285349 
1.0815433 -0.21680797 0.35702893 2.0162806 
1.0816873 -1.0178373 0.35697588 0.83061695 
1.0818313 -4.0970889 0.35690968 -3.1054072 
1.0819754 -6.1744291 0.35689352 -5.1480469 
1.0821194 -4.8484335 0.35696002 -2.8231506 
1.0822634 -3.585538 0.35707166 -1.5506006 
1.0824074 -1.7637386 0.3572079 -0.2549652 
1.0825515 0.070073912 0.35734786 -1.2718552 
1.0826955 1.0584247 0.35750789 -2.6297489 
1.0828395 0.60288956 0.35770975 -2.0982659 
1.0829836 2.3895938 0.3579448 2.4133619 
1.0831276 2.9264989 0.35814042 3.5598668 
1.0832716 4.8758897 0.35827826 3.8379138 
1.0834157 7.303691 0.35835397 6.2594566 
1.0835597 5.5147866 0.35832875 4.7536366 
1.0837037 3.8590266 0.35822713 3.807318 
1.0838478 0.48248674 0.35806457 -0.34639085 
1.0839918 0.17827004 0.35790809 0.87058184 
1.0841358 1.6441886 0.3577381 0.47433996 
1.0842799 1.5280831 0.35756101 -0.59629643 
1.0844239 0.2490043 0.35739406 -0.58408569 
1.0845679 1.0019154 0.35723702 1.0245393 
1.0847119 -1.6173664 0.357064 -0.95808027 
1.084856 -2.9537817 0.35690692 -4.0412284 
1.085 -3.4551986 0.35681527 -3.1043787 
1.085144 0.1132266 0.35677378 1.3501463 
1.0852881 -1.0222979 0.35671074 -0.040494341 
1.0854321 -3.9720319 0.35664856 -2.6911487 
1.0855761 -4.7292354 0.35662982 -4.7076345 
1.0857202 -3.3627926 0.35668679 -5.0473208 
1.0858642 -2.0872172 0.35682473 -4.1871312 
1.0860082 -1.6181072 0.35702962 -2.4102125 
1.0861523 -0.33281047 0.35727273 -0.024400384 
1.0862963 1.3702936 0.35751559 0.7522361 
1.0864403 1.9353183 0.3577457 1.581812 
1.0865844 1.8611701 0.35794972 3.3435012 
1.0867284 2.8600299 0.35809934 5.1841306 
1.0868724 2.5477609 0.35816503 3.3176675 
1.0870165 3.0200807 0.35817709 2.4976512 
1.0871605 4.0675345 0.35814887 3.0618831 
1.0873045 4.0317159 0.35807142 1.7177081 
1.0874485 2.7781108 0.35796654 0.79788493 
1.0875926 2.1298325 0.35784913 0.96702494 
1.0877366 2.0348489 0.3577165 3.4475371 
1.0878806 -0.16614434 0.35752876 1.4532143 
1.0880247 0.53143007 0.35731819 0.32060135 
1.0881687 0.20662203 0.35710312 -1.4985044 
1.0883127 -0.41778992 0.35691285 -2.4212532 
1.0884568 0.35243347 0.35676213 -1.0682111 
1.0886008 -0.19373248 0.35662907 -0.029084035 
1.0887448 1.5350541 0.3564969 -0.13299217 
1.0888889 0.29971551 0.35636728 -0.95048419 
1.0890329 -0.33977053 0.35625336 -2.4105352 
1.0891769 1.4936405 0.35617857 -0.95819268 
1.089321 1.0917242 0.35611943 -0.87136858 
1.089465 2.3129422 0.35607449 0.79856141 
1.089609 3.2461818 0.35601686 0.96210254 
1.0897531 1.2247959 0.35594394 -0.64329082 
1.0898971 -2.3610237 0.3558816 -2.911666 
1.0900411 -4.0889402 0.35586627 -3.9254092 
1.0901851 -3.9364255 0.35591415 -2.8269624 
1.0903292 -2.755491 0.35600739 -1.425895 
1.0904732 -3.1308795 0.35612334 -2.6680911 
1.0906172 0.48830239 0.35628193 -1.4147705 
1.0907613 3.1486075 0.35646288 0.13270231 
1.0909053 4.0527756 0.35664122 0.76458508 
1.0910493 3.7578759 0.35680678 2.6120975 
1.0911934 3.0773741 0.3569298 2.7454366 
1.0913374 2.71896 0.35700824 1.3006008 
1.0914814 -0.025766198 0.35706551 -1.4153102 
1.0916255 -3.3280882 0.35714547 -5.643832 
1.0917695 -1.2446864 0.35731624 -3.1985826 
1.0919135 2.1436275 0.35753817 1.1179155 
1.0920576 1.4763221 0.35774149 0.11678043 
1.0922016 2.3772393 0.35794238 0.90544697 
1.0923456 4.0083957 0.35812812 1.1217973 
1.0924897 3.7603362 0.35829524 1.688034 
1.0926337 3.5939095 0.35843464 2.725033 
1.0927777 4.4917648 0.35852963 4.4540685 
1.0929217 3.0769117 0.35855235 4.5631567 
1.0930658 0.39050145 0.35850124 2.6827259 
1.0932098 -2.4512201 0.35840692 -0.53904889 
1.0933538 -3.5222691 0.3583216 -4.1678412 
1.0934979 -4.3506529 0.35830392 -6.2986263 
1.0936419 -1.9191293 0.35838816 -2.7995331 
1.0937859 -1.2878719 0.35851746 -1.6679873 
1.09393 1.0314159 0.35867341 0.41970396 
1.094074 3.2731767 0.35882216 0.88727588 
1.094218 2.286425 0.35895616 2.0057691 
1.0943621 3.3813573 0.35905733 3.5338863 
1.0945061 1.815556 0.35910101 1.7621263 
1.0946501 0.41631928 0.35911605 -0.99826165 
1.0947942 -0.78758906 0.35914722 -3.8824318 
1.0949382 1.6767999 0.35924123 -0.16857953 
1.0950822 0.78209713 0.35933772 0.98035206 
1.0952262 0.78800906 0.35941808 2.5935185 
1.0953703 -0.72444248 0.35945619 1.940975 
1.0955143 2.26839 0.35946276 4.0598815 
1.0956583 1.9786 0.35940349 2.2115542 
1.0958024 0.065993529 0.35930856 -1.8106989 
1.0959464 -2.5410063 0.35924327 -2.3691873 
1.0960904 -1.0321317 0.35921659 -0.04945523 
1.0962345 0.19641509 0.3591908 2.2635321 
1.0963785 -1.3161071 0.35912841 0.91964738 
1.0965225 -1.4395459 0.3590513 -0.52101522 
1.0966666 -0.58119012 0.35898287 -0.62097543 
1.0968106 -5.1901361 0.35892471 -5.4731703 
1.0969546 -5.8864612 0.35895545 -5.9119477 
1.0970987 -3.3154311 0.35908197 -4.4501366 
1.0972427 -1.4475167 0.35928035 -1.163483 
1.0973867 -1.8853559 0.35949711 0.42439923 
1.0975308 -1.579293 0.35970644 -0.69014431 
1.0976748 -1.8251697 0.35992644 0.86613816 
1.0978188 0.52837329 0.36013182 -0.093938443 
1.0979628 2.2969361 0.36033821 1.8912999 
1.0981069 2.9356487 0.36051332 3.192745 
1.0982509 3.6752632 0.36063608 5.1915995 
1.0983949 4.7785242 0.3606741 4.8411368 
1.098539 4.0896798 0.3606333 3.5258596 
1.098683 2.669698 0.36053529 2.3595406 
1.098827 0.55368473 0.3603992 -1.2977013 
1.0989711 1.2528383 0.36028462 0.22946236 
1.0991151 0.54391888 0.36016666 1.5410757 
1.0992591 0.082862153 0.360024 0.54090384 
1.0994032 -4.4983397 0.35987298 -5.0939572 
1.0995472 -6.6710555 0.35980519 -5.972292 
1.0996912 -5.9047782 0.35983468 -4.728405 
1.0998353 -5.9883038 0.35994096 -2.4594517 
1.0999793 0.51798656 0.36008697 3.0341655 
1.1001233 0.94564918 0.36018327 3.8333294 
1.1002674 0.42987858 0.36021697 3.236912 
1.1004114 -0.81146776 0.36019794 1.9256863 
1.1005554 -0.79677823 0.36014765 1.9419904 
1.1006994 0.1898569 0.36006593 2.211675 
1.1008435 -0.14848747 0.35994847 0.62873189 
1.1009875 -0.98621141 0.35982114 0.77407337 
1.1011315 -0.50031133 0.3596816 0.74123374 
1.1012756 0.61489408 0.35953042 -0.059259912 
1.1014196 -0.086199538 0.35938065 -3.3155145 
1.1015636 1.3280749 0.35928521 -3.6137212 
1.1017077 -0.96934812 0.35924881 -4.4487384 
1.1018517 -1.0376272 0.35928484 -3.0882923 
1.1019957 -1.985224 0.35937101 -3.9788507 
1.1021398 -0.56621619 0.35952167 -1.7356094 
1.1022838 1.1003985 0.3597002 1.3299646 
1.1024278 3.3413818 0.35985665 4.7677747 
1.1025719 4.3923382 0.35993511 5.528251 
1.1027159 5.821915 0.35992338 5.8606787 
1.1028599 6.8752085 0.35981629 7.2809885 
1.103004 6.4203421 0.359591 4.9137073 
1.103148 2.7266249 0.35928642 2.5519944 
1.103292 -1.435246 0.35894125 -0.90866787 
1.103436 -5.5149605 0.3586119 -4.7499634 
1.1035801 -7.2615536 0.35836074 -5.5015175 
1.1037241 -9.1096255 0.35819971 -7.7331353 
1.1038681 -9.3320747 0.3581648 -8.9351132 
1.1040122 -6.5520675 0.35827517 -6.6289724 
1.1041562 -4.0526198 0.358493 -2.8367046 
1.1043002 -1.8169142 0.3587564 1.4107535 
1.1044443 -0.95271196 0.35899621 0.29373929 
1.1045883 0.85611507 0.35923063 -0.4904111 
1.1047323 1.8865626 0.35947244 -1.2185446 
1.1048764 2.2076908 0.3597335 1.1481458 
1.1050204 4.0253152 0.35997519 5.2284016 
1.1051644 3.7124642 0.36013103 5.6546787 
1.1053085 3.8702015 0.36019427 5.4864847 
1.1054525 4.9476371 0.3601679 4.7412995 
1.1055965 5.8616802 0.3600643 5.6875597 
1.1057405 7.1017262 0.3598683 5.825637 
1.1058846 5.9938444 0.35957794 3.2904679 
1.1060286 3.9926865 0.35923487 0.68223705 
1.1061726 -0.67074071 0.35888176 -3.4980048 
1.1063167 -2.4772495 0.35858671 -2.7164192 
1.1064607 -4.2971701 0.35833679 -3.8038033 
1.1066047 -2.232731 0.35814952 -1.8935763 
1.1067488 -1.1890231 0.35799363 -1.6727144 
1.1068928 -1.0012966 0.35786542 -2.0515069 
1.1070368 -1.3378558 0.35777097 -0.59169117 
1.1071809 -2.4627908 0.35768643 -1.6836917 
1.1073249 -3.6016506 0.35762953 -4.0126357 
1.1074689 -3.5029212 0.35763806 -3.2665511 
1.107613 -2.7802952 0.3576997 -1.1808797 
1.107757 2.4190696 0.35778038 2.6539486 
1.107901 4.2519914 0.35781769 5.3061508 
1.1080451 3.6053457 0.35776859 2.29061 
1.1081891 0.4987233 0.35768239 -2.2698893 
1.1083331 1.7291241 0.35763338 -1.7693336 
1.1084771 3.5825183 0.35761331 0.32238777 
1.1086212 5.8194929 0.35758807 6.3034975 
1.1087652 2.6083523 0.35746038 3.2623192 
1.1089092 2.2958894 0.35728002 2.2078982 
1.1090533 0.92064291 0.3570643 0.86642907 
1.1091973 -0.46008027 0.35683516 -1.1611099 
1.1093413 -0.62210468 0.35662559 -2.9294453 
1.1094854 -3.0104812 0.35646426 -2.1292903 
1.1096294 -1.3751893 0.35633802 -0.4782778 
1.1097734 -0.85044278 0.35621993 -0.77485963 
1.1099175 0.40199906 0.35611479 0.60687765 
1.1100615 0.043700869 0.35600012 -0.47244562 
1.1102055 -0.055868831 0.35589347 -1.7895242 
1.1103496 0.45049348 0.35581621 -1.4025231 
1.1104936 -2.5000422 0.35576196 -5.1012856 
1.1106376 -1.4497234 0.35579073 -4.1088172 
1.1107817 1.582218 0.35588616 0.91241534 
1.1109257 2.0563581 0.35596653 1.3218208 
1.1110697 2.9577456 0.35602522 2.3121967 
1.1112137 1.8999572 0.35604619 1.1870204 
1.1113578 1.6854381 0.35604782 0.27531162 
1.1115018 1.15671 0.35604499 -0.28313137 
1.1116458 3.5806179 0.3560468 2.7612704 
1.1117899 5.0781252 0.35600373 4.7659354 
1.1119339 4.2853348 0.35588333 3.4171023 
1.1120779 1.0671268 0.35570776 -0.31341864 
1.112222 -0.65194846 0.35553782 -0.91706791 
1.112366 -1.2922064 0.35538328 -2.4823494 
1.11251 -0.88480693 0.35526953 -3.5220591 
1.1126541 -0.52103863 0.35521333 -1.8263637 
1.1127981 -0.93387171 0.35518697 0.10354636 
1.1129421 -0.042766492 0.35515902 1.923376 
1.1130862 -0.50603052 0.35509991 -0.5691994 
1.1132302 -0.93414587 0.35505023 -1.6998311 
1.1133742 -0.12050485 0.35502831 -0.43372473 
1.1135182 -0.75796265 0.35501352 -2.2806241 
1.1136623 0.20966994 0.35503585 -1.7729911 
1.1138063 -2.2803437 0.35508694 -3.6067123 
1.1139503 -2.636402 0.35519652 -4.9537833 
1.1140944 -0.2391304 0.35538635 -1.766762 
1.1142384 4.0406766 0.35560443 2.2017992 
1.1143824 5.6280244 0.35578615 2.9940316 
1.1145265 4.5858905 0.3559187 2.9857088 
1.1146705 5.9192022 0.35600232 5.0167511 
1.1148145 3.9706561 0.35600406 4.0427977 
1.1149586 1.3718276 0.35594001 2.0106436 
1.1151026 2.0376456 0.35584342 3.6781343 
1.1152466 2.0636688 0.35568726 2.0566668 
1.1153907 -0.48123348 0.35549809 -0.65473641 
1.1155347 -1.1858095 0.35532013 -2.8466918 
1.1156787 1.3307702 0.35518901 -0.86269045 
1.1158228 0.7938525 0.35507231 -0.62473485 
1.1159668 -1.9186636 0.35496612 -0.9320886 
1.1161108 -3.6268955 0.3548754 -4.3459998 
1.1162548 -2.6468649 0.35485562 -5.0736896 
1.1163989 -3.7158322 0.35491842 -4.0222465 
1.1165429 1.3537472 0.3550465 -0.87593454 
1.1166869 2.4211711 0.35518851 1.8223233 
1.116831 0.65526604 0.35530051 0.37046375 
1.116975 2.3285832 0.35540621 -0.11493288 
1.117119 2.6924974 0.35551352 0.30998348 
1.1172631 2.1042831 0.35561551 1.8125109 
1.1174071 2.6854877 0.35568772 2.3662094 
1.1175511 3.4644993 0.35572121 2.250476 
1.1176952 4.8363618 0.35571796 4.3827164 
1.1178392 4.0431584 0.35564332 2.7587523 
1.1179832 4.2943396 0.35552396 1.5842225 
1.1181273 0.91650958 0.35537913 -0.12320905 
1.1182713 1.862814 0.35523673 0.76824864 
1.1184153 0.87256284 0.35508222 0.49441668 
1.1185594 -1.7229791 0.35492011 -2.257663 
1.1187034 -1.7041408 0.35479523 -4.6399363 
1.1188474 -3.6145803 0.35474624 -4.2366135 
1.1189914 -4.5513054 0.35476638 -5.6480602 
1.1191355 -5.6997109 0.35487846 -6.3910493 
1.1192795 -4.7862894 0.35509436 -4.478481 
1.1194235 0.39451954 0.35538271 1.186884 
1.1195676 3.0359547 0.35565101 4.3953183 
1.1197116 2.3785738 0.35584697 2.9877574 
1.1198556 -1.2783403 0.3559937 -0.71399283 
1.1199997 -1.2176002 0.35615171 -1.3563915 
1.1201437 -0.69539951 0.35633149 -1.2354946 
1.1202877 1.2587795 0.35653099 2.7945668 
1.1204318 2.1815013 0.35668435 4.007001 
1.1205758 2.0654042 0.35677185 1.5580502 
1.1207198 3.2354724 0.35683367 2.0148681 
1.1208639 4.0650544 0.35686242 3.1164307 
1.1210079 1.2759939 0.35684016 0.2798055 
1.1211519 0.9368074 0.35681341 -1.0064215 
1.121296 2.5644262 0.3568032 0.35192405 
1.12144 2.3432339 0.35678729 0.83255661 
1.121584 1.5537835 0.35675782 0.23475614 
1.121728 2.5267855 0.35672461 1.0670326 
1.1218721 3.6076014 0.35667406 2.3530154 
1.1220161 3.8158639 0.35658519 4.3386797 
1.1221601 3.4495625 0.35642565 3.5645073 
1.1223042 1.2258717 0.35620831 1.0455835 
1.1224482 -0.18579464 0.35597452 -0.74953595 
1.1225922 -0.022906631 0.35575366 -0.88434041 
1.1227363 0.20763686 0.35554789 0.99930902 
1.1228803 0.48837584 0.3553264 2.3350273 
1.1230243 -1.9754343 0.35506745 0.25504304 
1.1231684 -1.3283634 0.3548051 -1.3095088 
1.1233124 -5.3847784 0.35456489 -4.5967433 
1.1234564 -6.6642058 0.35440036 -5.2505874 
1.1236005 -6.5410497 0.35432193 -8.889045 
1.1237445 -4.8552369 0.35438868 -7.7341183 
1.1238885 -2.3757872 0.35458142 -5.0819832 
1.1240325 0.23941713 0.35485662 -2.6064443 
1.1241766 3.1448681 0.35517369 1.2284553 
1.1243206 5.2736558 0.35546993 3.9995285 
1.1244646 6.0005495 0.35570006 5.590798 
1.1246087 4.2215681 0.35583822 4.0203594 
1.1247527 5.9157136 0.35591028 4.6920783 
1.1248967 6.7819571 0.35590543 6.3493063 
1.1250408 5.9364876 0.35579678 5.7719252 
1.1251848 4.7911179 0.35559407 6.1947274 
1.1253288 2.9920627 0.3552907 2.8971631 
1.1254729 1.3452063 0.35494092 1.1423837 
1.1256169 0.35767397 0.35457357 -0.11294763 
1.1257609 -1.8213984 0.35420921 -1.2032113 
1.125905 -3.9359041 0.35386562 -3.7915393 
1.126049 -5.8793638 0.35358496 -8.2495317 
1.126193 -3.2785728 0.35343968 -5.4690075 
1.1263371 -0.4213615 0.353384 -2.7114191 
1.1264811 0.64507107 0.35337271 0.0026769187 
1.1266251 -0.83665848 0.35336143 -2.723404 
1.1267691 1.0774186 0.3533946 -2.0030395 
1.1269132 3.6768316 0.35346036 1.5138531 
1.1270572 1.5708095 0.35350126 0.23010513 
1.1272012 -0.66548235 0.35353831 -1.2903803 
1.1273453 -1.4456474 0.35359633 -0.83543871 
1.1274893 0.55052961 0.35366784 1.1701852 
1.1276333 4.7666671 0.35372006 4.9723178 
1.1277774 3.944716 0.353691 2.3384553 
1.1279214 1.3756863 0.35362387 -0.70986032 
1.1280654 -0.33359837 0.35356853 -2.2601967 
1.1282095 -0.42059432 0.35355026 -2.5810383 
1.1283535 1.3124929 0.35357419 -0.10945648 
1.1284975 2.4401259 0.35359984 0.78774963 
1.1286416 0.46705999 0.35361259 -1.7433721 
1.1287856 -1.9500366 0.35365377 -2.7633644 
1.1289296 -3.4565919 0.35373998 -3.7397485 
1.1290737 -0.12219619 0.35388707 -0.62274308 
1.1292177 1.1757969 0.35404395 -0.19641967 
1.1293617 1.2975079 0.35420365 1.3146736 
1.1295057 4.0846769 0.35434145 5.9664211 
1.1296498 6.2386039 0.35438133 7.7425956 
1.1297938 4.2740927 0.35429451 4.4766622 
1.1299378 4.0907394 0.35413476 5.3666495 
1.1300819 2.876996 0.35388776 3.5716588 
1.1302259 3.8929761 0.35358314 3.8847311 
1.1303699 1.24797 0.353216 -0.57741154 
1.130514 -2.3304645 0.35285945 -3.2291243 
1.130658 -3.3664657 0.35255672 -5.4158577 
1.130802 -4.2359383 0.35234329 -7.0555732 
1.1309461 -3.1234309 0.35224562 -5.3594034 
1.1310901 -2.433084 0.35223566 -4.963348 
1.1312341 0.21370567 0.35230672 -2.7129323 
1.1313782 1.9217285 0.35242187 -0.41313608 
1.1315222 1.1362854 0.35254346 -1.6135462 
1.1316662 -0.86770392 0.35269108 -2.7414219 
1.1318103 2.1376783 0.35288308 -0.64750583 
1.1319543 2.9864202 0.35308515 1.9235039 
1.1320983 0.46154715 0.35325526 3.5342904 
1.1322423 1.3048278 0.35336715 2.535655 
1.1323864 1.6086999 0.35343728 1.1133242 
1.1325304 1.5112794 0.35348904 0.86377956 
1.1326744 2.0932123 0.35352654 1.2358654 
1.1328185 2.6494377 0.35354374 1.8918477 
1.1329625 1.2787298 0.35352996 2.8881491 
1.1331065 1.5742504 0.35346899 2.0231731 
1.1332506 -0.16561776 0.35337513 -1.0969179 
1.1333946 0.37919375 0.35329949 -1.615309 
1.1335386 3.0031671 0.35325051 -1.5838722 
1.1336827 2.5046655 0.35322758 0.87208369 
1.1338267 -0.5403066 0.35319048 -0.42634778 
1.1339707 -4.3133264 0.35316046 -1.9630684 
1.1341148 -5.2122394 0.35316266 -5.7015541 
1.1342588 -4.9492126 0.35325815 -6.0149057 
1.1344028 -1.9675792 0.35345181 -3.0854352 
1.1345468 1.5035517 0.35369549 0.85007385 
1.1346909 3.939089 0.35392463 5.0198456 
1.1348349 4.7024418 0.35407094 7.9241642 
1.1349789 5.8309928 0.35408701 6.5007754 
1.135123 6.1115144 0.35399652 4.3309659 
1.135267 3.3219603 0.35383535 -0.29400228 
1.135411 1.8314749 0.35367949 0.81012536 
1.1355551 0.9852186 0.35351082 0.21808836 
1.1356991 -0.99416751 0.3533391 -4.7151261 
1.1358431 -3.4592992 0.3532451 -6.3131056 
1.1359872 -2.6757869 0.35325476 -4.5641069 
1.1361312 1.1700875 0.35333914 -0.072929837 
1.1362752 0.96344244 0.3534245 0.94945387 
1.1364193 -0.43125333 0.35349409 -0.1758207 
1.1365633 -1.6862216 0.35356639 -1.7479792 
1.1367073 -3.8076466 0.35366716 -1.5952468 
1.1368514 -1.2509758 0.35379382 2.0287242 
1.1369954 2.8175371 0.3538869 3.721457 
1.1371394 3.0780227 0.35391872 4.6581745 
1.1372834 0.81589571 0.35387407 0.86136134 
1.1374275 -0.13248479 0.35381544 -0.82640067 
1.1375715 -0.22136786 0.35377056 -1.0084699 
1.1377155 1.7680869 0.35374235 1.3650187 
1.1378596 3.1905086 0.35369186 2.5439258 
1.1380036 3.4327624 0.3535998 2.6892463 
1.1381476 3.2555575 0.35346392 3.2384013 
1.1382917 3.2960681 0.35327535 2.9152535 
1.1384357 2.4947433 0.35303956 -0.87319782 
1.1385797 0.045188618 0.35281878 -4.3455016 
1.1387238 -1.8464208 0.35266986 -3.6510983 
1.1388678 0.49831249 0.35258118 0.72710508 
1.1390118 0.54783085 0.35248086 0.046991324 
1.1391559 -0.29453107 0.35238007 -0.85739454 
1.1392999 -2.8629967 0.35229363 -3.343368 
1.1394439 -2.7053387 0.3522622 -3.1439245 
1.139588 -5.7639251 0.35228237 -5.8341214 
1.139732 -3.2782307 0.35239807 -2.7536976 
1.139876 -3.9368857 0.3525586 -2.0152325 
1.14002 -0.033694709 0.35275176 -1.5849944 
1.1401641 1.4961287 0.35297044 -0.87640215 
1.1403081 2.4610961 0.35320294 1.6197167 
1.1404521 3.6219851 0.35340829 3.9893102 
1.1405962 4.6597209 0.35354764 3.8238543 
1.1407402 6.367851 0.35362386 4.2628003 
1.1408842 4.2950822 0.35362988 2.0929585 
1.1410283 4.8086526 0.35360154 4.0158668 
1.1411723 3.3428039 0.35350735 3.0269905 
1.1413163 1.8048333 0.35336374 1.1457204 
1.1414604 0.13653194 0.35320174 -0.72611491 
1.1416044 0.083507632 0.35305215 -3.9032399 
1.1417484 -3.109048 0.35296705 -5.4004581 
1.1418925 -2.0659518 0.35297085 -3.0231875 
1.1420365 -2.5292075 0.35302428 -1.7598449 
1.1421805 -1.2638461 0.35310647 0.3157442 
1.1423245 0.76442824 0.35318328 2.6704333 
1.1424686 1.9660018 0.35321604 2.9428757 
1.1426126 3.4288351 0.35320041 4.1018104 
1.1427566 5.1908891 0.35311746 5.1359375 
1.1429007 3.8284821 0.35295041 3.37191 
1.1430447 2.6910207 0.35272849 1.6950084 
1.1431887 0.25337231 0.3524794 -2.2235324 
1.1433328 -1.3409907 0.35226754 -2.9523231 
1.1434768 -2.7422142 0.35210473 -4.5354741 
1.1436208 -2.5051062 0.35201681 -5.9693869 
1.1437649 -2.2548251 0.35202708 -5.6085556 
1.1439089 -0.47475246 0.35212936 -3.4115986 
1.1440529 -2.2641477 0.35228738 -5.0868952 
1.144197 1.6242816 0.35252852 0.50100824 
1.144341 2.3551391 0.35276084 2.7104272 
1.144485 3.127383 0.35294806 4.3167158 
1.1446291 3.7425605 0.35306386 4.7957332 
1.1447731 1.3322603 0.35310053 2.8004466 
1.1449171 1.0532536 0.35309109 -0.046437375 
1.1450611 -0.51905035 0.35308245 -1.7713413 
1.1452052 1.8456386 0.35310297 1.5317787 
1.1453492 3.9511798 0.35309828 3.063196 
1.1454932 6.1820113 0.35304324 6.0613947 
1.1456373 2.4412302 0.35288872 1.3660688 
1.1457813 3.8699377 0.35271218 0.76125436 
1.1459253 2.8438324 0.35252366 -1.4404481 
1.1460694 0.096223488 0.35235936 -3.1269916 
1.1462134 -0.19361931 0.35224691 -2.6227927 
1.1463574 1.0057381 0.35217789 0.38071782 
1.1465015 2.6373408 0.35210283 2.3881541 
1.1466455 1.3160986 0.35198875 1.1245053 
1.1467895 -2.2432037 0.35185653 -1.0733414 
1.1469336 -3.4085054 0.35174233 -3.8856023 
1.1470776 -3.2975469 0.35169227 -3.382462 
1.1472216 -4.1080884 0.35169792 -4.0534244 
1.1473657 -3.7637374 0.35177013 -3.8525191 
1.1475097 -3.0719051 0.35190547 -2.9055663 
1.1476537 0.41314315 0.35208823 2.0435814 
1.1477977 4.2012497 0.35223695 4.0718607 
1.1479418 5.4599592 0.35231835 4.2748533 
1.1480858 1.970252 0.35232925 1.9992473 
1.1482298 -0.26614365 0.35230727 -1.7037323 
1.1483739 0.26304473 0.35231338 -1.5700378 
1.1485179 1.2702524 0.35234531 -2.828542 
1.1486619 2.4196621 0.35242371 -3.0209822 
1.148806 2.7930313 0.35255164 -1.674407 
1.14895 2.6357593 0.35270682 0.6389599 
1.149094 1.8855332 0.3528511 -0.59615365 
1.1492381 2.3020455 0.35300485 1.9969418 
1.1493821 3.8853892 0.35312532 3.9190395 
1.1495261 4.0502753 0.35318094 3.9180693 
1.1496702 1.8631461 0.35317185 1.7484918 
1.1498142 1.3965573 0.35313399 0.84561931 
1.1499582 1.7631209 0.35308231 2.40007 
1.1501023 0.68826673 0.35299124 1.4032165 
1.1502463 -0.12261285 0.3528773 0.96002844 
1.1503903 -3.0251023 0.35274788 -0.11604372 
1.1505343 -1.3418755 0.35262074 0.63429885 
1.1506784 3.26023 0.35248351 3.4595841 
1.1508224 1.1446101 0.3522897 0.42605981 
1.1509664 -0.12337765 0.35208944 -1.6835466 
1.1511105 1.6211082 0.35191746 -1.7342579 
1.1512545 1.8279704 0.35177452 -1.2065708 
1.1513985 1.4767936 0.35165184 -0.53439532 
1.1515426 0.52965252 0.3515383 -2.3629559 
1.1516866 -0.56422122 0.35146396 -3.806692 
1.1518306 -0.86699971 0.35145246 -2.6589885 
1.1519747 -0.14692082 0.35148476 0.20395477 
1.1521187 -0.88860383 0.35151364 0.1558541 
1.1522627 -2.321478 0.35153989 -1.5309563 
1.1524068 -1.7221377 0.3515913 -0.79420806 
