v_strainx v_stressx v_strainy v_stressy
0.55177495 0.023877926 -0.031538047 -0.27850193 
0.55187579 -0.31772891 -0.031597799 -0.82058863 
0.55197663 -0.58484764 -0.031633547 -1.166691 
0.55207746 -0.62244066 -0.031635302 -1.1461974 
0.5521783 -0.37402234 -0.031603749 -0.76648776 
0.55227914 0.04146381 -0.03155 -0.22666717 
0.55237997 0.41869999 -0.031489794 0.21641722 
0.55248081 0.58483315 -0.031436026 0.40544005 
0.55258165 0.47423999 -0.031394174 0.31733619 
0.55268248 0.15168025 -0.03136165 0.019937357 
0.55278332 -0.21436445 -0.031329783 -0.34355085 
0.55288416 -0.436296 -0.031288 -0.58411653 
0.55298499 -0.4358315 -0.03122933 -0.6214185 
0.55308583 -0.27308661 -0.031152728 -0.52531419 
0.55318667 -0.11140287 -0.031061031 -0.44623989 
0.5532875 -0.10063882 -0.030956575 -0.50113453 
0.55338834 -0.18772478 -0.030837792 -0.59615584 
0.55348918 -0.17747998 -0.030701945 -0.53829091 
0.55359001 0.073725556 -0.030550757 -0.23757955 
0.55369085 0.53538991 -0.030393026 0.21077174 
0.55379169 0.99490107 -0.03024184 0.58945958 
0.55389252 1.2322183 -0.030108232 0.75249055 
0.55399336 1.2113164 -0.029996921 0.74099011 
0.5540942 1.0511557 -0.029907523 0.69365392 
0.55419503 0.84092342 -0.029838605 0.68044068 
0.55429587 0.55498859 -0.029789732 0.64152185 
0.55439671 0.20143852 -0.029759715 0.50781926 
0.55449754 -0.13855166 -0.029744602 0.27804511 
0.55459838 -0.42329578 -0.029737642 -0.0095976058 
0.55469922 -0.63238065 -0.029730412 -0.3001415 
0.55480005 -0.73313841 -0.029714424 -0.53036263 
0.55490089 -0.64503395 -0.029682979 -0.58669422 
0.55500173 -0.26946982 -0.02963447 -0.35944014 
0.55510256 0.34524832 -0.029575583 0.10398862 
0.5552034 0.97733913 -0.029519889 0.60253434 
0.55530424 1.3940521 -0.029481953 0.92629382 
0.55540507 1.5137246 -0.029471195 1.0174065 
0.55550591 1.4024639 -0.029490205 0.973516 
0.55560675 1.1514261 -0.029537613 0.89749697 
0.55570758 0.81225241 -0.029611114 0.81626665 
0.55580842 0.41499853 -0.029708252 0.72299098 
0.55590926 -0.019708111 -0.029826224 0.60677138 
0.55601009 -0.44657357 -0.029961565 0.45217882 
0.55611093 -0.79885084 -0.030109699 0.24940656 
0.55621177 -1.0529835 -0.030264658 -0.031135777 
0.5563126 -1.2000113 -0.030418226 -0.3780296 
0.55641344 -1.2023846 -0.030560277 -0.6786601 
0.55651428 -0.99504423 -0.030682077 -0.79354923 
0.55661511 -0.58253474 -0.030780338 -0.68071018 
0.55671595 -0.084568774 -0.030858431 -0.41247849 
0.55681679 0.34437677 -0.030924244 -0.11137432 
0.55691762 0.62687615 -0.0309866 0.13931468 
0.55701846 0.77493979 -0.031052823 0.30748438 
0.5571193 0.80968161 -0.031127805 0.36647623 
0.55722013 0.73626785 -0.031213238 0.30894894 
0.55732097 0.5625658 -0.031307411 0.17180654 
0.55742181 0.27012595 -0.031406295 -0.020695249 
0.55752264 -0.13154576 -0.031504262 -0.24878178 
0.55762348 -0.4972643 -0.031594665 -0.43615235 
0.55772432 -0.68184263 -0.031672068 -0.52629647 
0.55782515 -0.71279725 -0.031733885 -0.56525467 
0.55792599 -0.68200821 -0.03177903 -0.60183751 
0.55802683 -0.66713727 -0.031806489 -0.60595238 
0.55812766 -0.65306762 -0.031816196 -0.47499229 
0.5582285 -0.54031001 -0.031812021 -0.15270717 
0.55832934 -0.28049733 -0.031803396 0.27918753 
0.55843017 0.058153325 -0.031802926 0.63806655 
0.55853101 0.35236452 -0.031821048 0.75647837 
0.55863184 0.44285694 -0.031861157 0.53125986 
0.55873268 0.21525727 -0.03191662 -0.045656876 
0.55883352 -0.27282526 -0.031970572 -0.82188183 
0.55893435 -0.82993065 -0.032000391 -1.5252579 
0.55903519 -1.2339244 -0.031985651 -1.9086118 
0.55913603 -1.3259231 -0.031915304 -1.8855313 
0.55923686 -1.080161 -0.031790173 -1.5306179 
0.5593377 -0.55804971 -0.031620748 -0.92212778 
0.55943854 0.13076413 -0.03142489 -0.11297502 
0.55953937 0.79594887 -0.031226288 0.73512272 
0.55964021 1.2635478 -0.031049725 1.4148038 
0.55974105 1.3985836 -0.030915014 1.711389 
0.55984188 1.1395373 -0.030830723 1.4936684 
0.55994272 0.60124058 -0.030790348 0.84506179 
0.56004356 0.010695631 -0.030774798 0.009780524 
0.56014439 -0.4332837 -0.030759573 -0.71084034 
0.56024523 -0.62523026 -0.030723596 -1.0610902 
0.56034607 -0.58454993 -0.030656683 -0.9767251 
0.5604469 -0.4463503 -0.030561389 -0.62406254 
0.56054774 -0.3262032 -0.03044811 -0.20217049 
0.56064858 -0.2310936 -0.030329246 0.20839908 
0.56074941 -0.09642383 -0.030216835 0.60412968 
0.56085025 0.11753062 -0.030122452 0.96385793 
0.56095109 0.33810554 -0.030056589 1.1889661 
0.56105192 0.41700604 -0.030025762 1.1465537 
0.56115276 0.26732074 -0.030028625 0.78593958 
0.5612536 -0.061584915 -0.030054502 0.1960584 
0.56135443 -0.4211474 -0.030086034 -0.42295866 
0.56145527 -0.67083656 -0.03010506 -0.87402329 
0.56155611 -0.75564167 -0.0300984 -1.0793226 
0.56165694 -0.6814488 -0.030060115 -1.0420294 
0.56175778 -0.4601786 -0.029991392 -0.75516737 
0.56185862 -0.14314052 -0.02990073 -0.26109209 
0.56195945 0.16652673 -0.029802682 0.30772634 
0.56206029 0.41085158 -0.029713956 0.80913825 
0.56216113 0.60677005 -0.029649242 1.1592011 
0.56226196 0.78117916 -0.029618744 1.3416857 
0.5623628 0.92104498 -0.029627716 1.3722005 
0.56246364 0.94251046 -0.02967693 1.2225348 
0.56256447 0.80025 -0.029761856 0.90988719 
0.56266531 0.58309471 -0.029873196 0.58251321 
0.56276615 0.37176669 -0.030001248 0.33542757 
0.56286698 0.13889486 -0.030138701 0.10594395 
0.56296782 -0.16199888 -0.030278788 -0.19187659 
0.56306866 -0.50803406 -0.030412765 -0.548688 
0.56316949 -0.80846036 -0.030530195 -0.85613894 
0.56327033 -0.97104302 -0.030622126 -1.0024825 
0.56337117 -0.93773051 -0.03068436 -0.93664743 
0.563472 -0.71524498 -0.030718928 -0.69173854 
0.56357284 -0.38818014 -0.030733102 -0.37017181 
0.56367368 -0.057478836 -0.030736371 -0.064858049 
0.56377451 0.21954231 -0.03073772 0.1864928 
0.56387535 0.44369454 -0.030744521 0.39261393 
0.56397619 0.65298746 -0.030762801 0.58828885 
0.56407702 0.84129612 -0.030798255 0.7566285 
0.56417786 0.93975636 -0.030855763 0.81874449 
0.5642787 0.90001264 -0.030937068 0.73230056 
0.56437953 0.74488627 -0.031039553 0.54251185 
0.56448037 0.52470157 -0.031157579 0.30553211 
0.56458121 0.29088288 -0.031284145 0.0589391 
0.56468204 0.10116546 -0.031411996 -0.14827274 
0.56478288 -0.0037547224 -0.031535058 -0.27147505 
0.56488372 -0.03454101 -0.031649741 -0.30658216 
0.56498455 -0.054415583 -0.031755048 -0.29299871 
0.56508539 -0.08164621 -0.031851409 -0.22321126 
0.56518623 -0.077341754 -0.031940899 -0.067902419 
0.56528706 -0.032069701 -0.032028089 0.1158306 
0.5653879 0.010092224 -0.03211836 0.19982365 
0.56548874 -0.0078888323 -0.03221416 0.094126552 
0.56558957 -0.094027835 -0.032312376 -0.16166059 
0.56569041 -0.21466452 -0.032405518 -0.44294663 
0.56579125 -0.32596045 -0.032485377 -0.63358804 
0.56589208 -0.36334813 -0.032546428 -0.64907084 
0.56599292 -0.28415112 -0.032588284 -0.46479874 
0.56609376 -0.1431653 -0.032616398 -0.18190765 
0.56619459 -0.068789971 -0.03263909 0.021630013 
0.56629543 -0.15164287 -0.032662328 0.023939095 
0.56639627 -0.35572584 -0.03268618 -0.14451233 
0.5664971 -0.54609426 -0.032705717 -0.33361282 
0.56659794 -0.58385257 -0.032715424 -0.38999641 
0.56669878 -0.43376501 -0.032713685 -0.28034516 
0.56679961 -0.2004283 -0.032703743 -0.11990948 
0.56690045 -0.032982117 -0.03269032 -0.052542094 
0.56700129 0.017976671 -0.032675395 -0.097219717 
0.56710212 0.039413898 -0.032657668 -0.13500155 
0.56720296 0.13527765 -0.032636041 -0.0555188 
0.5673038 0.31290247 -0.032612853 0.13403923 
0.56740463 0.49637359 -0.032593656 0.35190428 
0.56750547 0.60121488 -0.032584813 0.51924404 
0.56760631 0.5658184 -0.032591189 0.56561187 
0.56770714 0.35258997 -0.032614091 0.421537 
0.56780798 -0.026846192 -0.032649247 0.073005934 
0.56790882 -0.46016263 -0.032686412 -0.37209439 
0.56800965 -0.74595805 -0.032712553 -0.70199999 
0.56811049 -0.73945159 -0.032718051 -0.75650767 
0.56821133 -0.47321628 -0.032701378 -0.56264029 
0.56831216 -0.13448809 -0.03266828 -0.31734095 
0.568413 0.073227441 -0.032625991 -0.23143699 
0.56851384 0.088011017 -0.032577056 -0.35870755 
0.56861467 -0.0067277675 -0.032517767 -0.59277254 
0.56871551 -0.091651188 -0.032441297 -0.77584637 
0.56881634 -0.099250766 -0.032342334 -0.79752627 
0.56891718 -0.035787327 -0.032220305 -0.63501094 
0.56901802 0.054827545 -0.032080041 -0.33192249 
0.56911885 0.14088869 -0.031930482 0.040811763 
0.56921969 0.24284014 -0.031782591 0.41447015 
0.56932053 0.38512649 -0.031647333 0.71584782 
0.56942136 0.53869395 -0.031533522 0.87725019 
0.5695222 0.62703319 -0.03144584 0.86770581 
0.56962304 0.60597802 -0.031383927 0.72660296 
0.56972387 0.52195426 -0.03134356 0.54763033 
0.56982471 0.47948819 -0.031319412 0.4433552 
0.56992555 0.54348756 -0.031308364 0.46830772 
0.57002638 0.66053956 -0.031311109 0.55005952 
0.57012722 0.7004294 -0.031330002 0.54867075 
0.57022806 0.57978948 -0.031364949 0.38633353 
0.57032889 0.33838343 -0.031411123 0.10825363 
0.57042973 0.095248075 -0.031460313 -0.1647019 
0.57053057 -0.03717574 -0.031504485 -0.30045742 
0.5706314 -0.030253491 -0.031539668 -0.24695478 
0.57073224 0.062116734 -0.031567464 -0.071006847 
0.57083308 0.17872382 -0.031593071 0.12044625 
0.57093391 0.28752125 -0.031622123 0.2532576 
0.57103475 0.35694923 -0.031658511 0.28343885 
0.57113559 0.34930363 -0.031703096 0.19553184 
0.57123642 0.26973096 -0.031753268 0.047903007 
0.57133726 0.18809683 -0.031804669 -0.030840281 
0.5714381 0.18504359 -0.031854979 0.056364242 
0.57153893 0.27769032 -0.031906767 0.27483623 
0.57163977 0.41394344 -0.031966445 0.49114306 
0.57174061 0.53281973 -0.032040343 0.59412135 
0.57184144 0.61198932 -0.032131434 0.5728853 
0.57194228 0.65429033 -0.032239032 0.48122055 
0.57204312 0.66023636 -0.032360381 0.37215753 
0.57214395 0.61284753 -0.032492229 0.26157258 
0.57224479 0.48984579 -0.032631285 0.14191697 
0.57234563 0.30845891 -0.03277401 0.034673432 
0.57244646 0.11193446 -0.032917241 -0.036472514 
0.5725473 -0.077603314 -0.033058889 -0.087770709 
0.57264814 -0.27035252 -0.033197452 -0.16373186 
0.57274897 -0.47502159 -0.033330716 -0.29347435 
0.57284981 -0.65556826 -0.033454896 -0.45313263 
0.57295065 -0.73479361 -0.033565347 -0.57665717 
0.57305148 -0.66027509 -0.0336585 -0.60277097 
0.57315232 -0.4638635 -0.033733655 -0.52293381 
0.57325316 -0.23943816 -0.033793216 -0.37702315 
0.57335399 -0.070392728 -0.033841515 -0.2166602 
0.57345483 0.011474684 -0.033883291 -0.082745061 
0.57355567 0.025756353 -0.033922491 0.014095159 
0.5736565 0.0063568685 -0.03396196 0.070530033 
0.57375734 -0.04391398 -0.034003352 0.042403807 
0.57385818 -0.1397134 -0.034045835 -0.12422003 
0.57395901 -0.26431219 -0.034084525 -0.4173711 
0.57405985 -0.33788206 -0.034110846 -0.70465777 
0.57416069 -0.2743552 -0.034116424 -0.81139712 
0.57426152 -0.077557066 -0.0340982 -0.68055543 
0.57436236 0.13973583 -0.034060087 -0.43049589 
0.5744632 0.23028843 -0.034009476 -0.27019797 
0.57456403 0.12061786 -0.033951103 -0.33355006 
0.57466487 -0.13513831 -0.033883137 -0.56674777 
0.57476571 -0.3807386 -0.033798766 -0.74443163 
0.57486654 -0.47777297 -0.033692829 -0.66861187 
0.57496738 -0.408531 -0.03356761 -0.34944108 
0.57506822 -0.24570467 -0.033432535 0.028708303 
0.57516905 -0.06895525 -0.033298732 0.25881127 
0.57526989 0.097892577 -0.033172959 0.29222503 
0.57537073 0.24707822 -0.033056173 0.21155469 
0.57547156 0.34360296 -0.03294598 0.094874681 
0.5755724 0.37645978 -0.03283893 -0.007279472 
0.57567324 0.38139498 -0.032732009 -0.062450305 
0.57577407 0.4150748 -0.032623595 -0.041494102 
0.57587491 0.50906053 -0.032514307 0.067030573 
0.57597575 0.62786295 -0.032407344 0.2169205 
0.57607658 0.68690815 -0.032307111 0.32167611 
0.57617742 0.61231109 -0.032216673 0.30316992 
0.57627826 0.40939812 -0.032135457 0.15199677 
0.57637909 0.1878696 -0.032058979 -0.030063094 
0.57647993 0.048388423 -0.031981862 -0.14741828 
0.57658077 0.01917667 -0.031900647 -0.1586081 
0.5766816 0.056173325 -0.031815017 -0.095110239 
0.57678244 0.11195497 -0.031726857 -0.021897916 
0.57688328 0.21647535 -0.031638334 0.080370328 
0.57698411 0.3976259 -0.031552467 0.2446416 
0.57708495 0.60231251 -0.031474095 0.43197019 
0.57718579 0.74573577 -0.031408724 0.60130749 
0.57728662 0.76461692 -0.031361315 0.71957209 
0.57738746 0.64532787 -0.031335303 0.74925521 
0.5774883 0.39057597 -0.031331495 0.63053168 
0.57758913 -0.012510111 -0.031346312 0.27768737 
0.57768997 -0.50541571 -0.031369269 -0.28325562 
0.57779081 -0.9090057 -0.031383775 -0.83377949 
0.57789164 -1.0401791 -0.031373598 -1.1164631 
0.57799248 -0.82944766 -0.031330469 -0.9976324 
0.57809332 -0.32648213 -0.031258001 -0.49197734 
0.57819415 0.30739122 -0.031171225 0.21968625 
0.57829499 0.85254259 -0.031091218 0.86270709 
0.57839583 1.1456392 -0.03103697 1.2399336 
0.57849666 1.1430446 -0.031019553 1.312092 
0.5785975 0.91571127 -0.031040985 1.1655286 
0.57869834 0.60221821 -0.031096799 0.93720841 
0.57879917 0.30342747 -0.031180124 0.70368804 
0.57890001 0.032203688 -0.031283957 0.4594873 
0.57900084 -0.25152799 -0.031401004 0.1665061 
0.57910168 -0.55841209 -0.031522557 -0.18253154 
0.57920252 -0.83722631 -0.031638285 -0.5425749 
0.57930335 -1.0342219 -0.031737573 -0.86932227 
0.57940419 -1.1398783 -0.031810831 -1.1402065 
0.57950503 -1.1272863 -0.03185015 -1.2759063 
0.57960586 -0.90269607 -0.03185164 -1.1191154 
0.5797067 -0.39856101 -0.031820058 -0.57841941 
0.57980754 0.29554534 -0.031771483 0.22023064 
0.57990837 0.92567664 -0.031729567 0.94735313 
0.58000921 1.253441 -0.031715779 1.2931869 
0.58011005 1.2388397 -0.031740249 1.1968847 
0.58021088 0.97872949 -0.031800002 0.7949574 
0.58031172 0.55376384 -0.031883037 0.24393804 
0.58041256 -0.0021767298 -0.031972987 -0.33928761 
0.58051339 -0.66494669 -0.032052597 -0.88862773 
0.58061423 -1.3445245 -0.032105674 -1.3437979 
0.58071507 -1.8382222 -0.032118863 -1.5843517 
0.5808159 -1.9335689 -0.032085189 -1.4861699 
0.58091674 -1.5876326 -0.032007699 -1.0573617 
0.58101758 -0.98410324 -0.031899195 -0.49467977 
0.58111841 -0.38837439 -0.031776403 -0.035406941 
0.58121925 0.046989302 -0.031652946 0.24390116 
0.58132009 0.34150759 -0.031537088 0.43525591 
0.58142092 0.57244071 -0.031434473 0.63651019 
0.58152176 0.75589859 -0.031351021 0.84969104 
0.5816226 0.82649572 -0.031292986 0.97437019 
0.58172343 0.6721882 -0.031263985 0.85686452 
0.58182427 0.26213694 -0.031260446 0.466223 
0.58192511 -0.2887473 -0.031270718 -0.035824859 
0.58202594 -0.81400569 -0.031279886 -0.45303297 
0.58212678 -1.1677594 -0.031275596 -0.65815715 
0.58222762 -1.2697252 -0.031251814 -0.64821182 
0.58232845 -1.1665524 -0.031208896 -0.54789688 
0.58242929 -0.97519358 -0.031149873 -0.48607266 
0.58253013 -0.78396864 -0.031076624 -0.49298073 
0.58263096 -0.60220825 -0.030988987 -0.45897265 
0.5827318 -0.34978156 -0.030888009 -0.23743116 
0.58283264 -0.013887182 -0.030780299 0.16512576 
0.58293347 0.28140785 -0.03067782 0.58022619 
0.58303431 0.37626761 -0.030592875 0.8186563 
0.58313515 0.19471899 -0.030532492 0.79704173 
0.58323598 -0.22462128 -0.030495957 0.55819573 
0.58333682 -0.76712224 -0.030476106 0.18682072 
0.58343766 -1.265522 -0.030461858 -0.24329012 
0.58353849 -1.5484788 -0.030440422 -0.62864738 
0.58363933 -1.5283971 -0.030400375 -0.84994426 
0.58374017 -1.2423859 -0.030335198 -0.83674294 
0.583841 -0.81427561 -0.030245356 -0.59630567 
0.58394184 -0.34518718 -0.030138064 -0.19475228 
0.58404268 0.1215101 -0.030025308 0.30290357 
0.58414351 0.5555955 -0.029921903 0.84300395 
0.58424435 0.88723923 -0.029843889 1.3343475 
0.58434519 1.0230644 -0.029805814 1.6513194 
0.58444602 0.90636421 -0.02981699 1.7071454 
0.58454686 0.56102669 -0.029878919 1.5184499 
0.5846477 0.14230592 -0.029985815 1.227461 
0.58474853 -0.14782765 -0.030128861 0.99190327 
0.58484937 -0.24335773 -0.030300917 0.8425547 
0.58495021 -0.28111541 -0.030497428 0.63485363 
0.58505104 -0.46311899 -0.030712122 0.19529438 
0.58515188 -0.81331526 -0.030931865 -0.44175599 
0.58525272 -1.1552591 -0.031137716 -1.0287775 
0.58535355 -1.3054475 -0.031312303 -1.3187966 
0.58545439 -1.1946488 -0.031447139 -1.24007 
0.58555523 -0.92233845 -0.03154471 -0.95288967 
0.58565606 -0.65524564 -0.031613671 -0.67863975 
0.5857569 -0.48999671 -0.031662259 -0.50453813 
0.58585774 -0.43499097 -0.031695708 -0.40283888 
0.58595857 -0.40380377 -0.031717086 -0.2897537 
0.58605941 -0.27748579 -0.031729788 -0.069557832 
0.58616025 -0.02685576 -0.031740375 0.28061272 
0.58626108 0.2263253 -0.031759243 0.64196911 
0.58636192 0.28545237 -0.031797088 0.81010628 
0.58646276 0.060375979 -0.031858834 0.65994243 
0.58656359 -0.28012952 -0.031939945 0.29836637 
0.58666443 -0.45517564 -0.032029628 -0.014042103 
0.58676527 -0.31214547 -0.032118588 -0.074684534 
0.5868661 0.017960876 -0.032205028 0.07149759 
0.58696694 0.19944974 -0.032293293 0.16818079 
0.58706778 0.076096225 -0.032386243 0.060119694 
0.58716861 -0.25242599 -0.032480659 -0.1853261 
0.58726945 -0.60553146 -0.032569259 -0.40090534 
0.58737029 -0.83169269 -0.032645676 -0.43748313 
0.58747112 -0.86382741 -0.032708868 -0.25684354 
0.58757196 -0.74988488 -0.032764233 0.03322295 
0.5876728 -0.6096982 -0.032820393 0.26384795 
0.58777363 -0.5567427 -0.03288418 0.31134102 
0.58787447 -0.64893663 -0.032956975 0.14218142 
0.58797531 -0.86368137 -0.033033737 -0.17775939 
0.58807614 -1.1079604 -0.033104973 -0.53248256 
0.58817698 -1.275746 -0.033160196 -0.81686182 
0.58827782 -1.2746346 -0.033191034 -0.95675925 
0.58837865 -1.0651695 -0.033193424 -0.93908073 
0.58847949 -0.71481099 -0.033167977 -0.79453556 
0.58858033 -0.31086007 -0.033119059 -0.51899107 
0.58868116 0.080579092 -0.033054903 -0.11587053 
0.588782 0.40208158 -0.032987501 0.34550288 
0.58888284 0.59576714 -0.03293054 0.73725925 
0.58898367 0.59719079 -0.032895606 0.93150314 
0.58908451 0.39039573 -0.032888394 0.87206887 
0.58918534 0.058669128 -0.032907058 0.61268677 
0.58928618 -0.25691112 -0.032943824 0.2858952 
0.58938702 -0.45727531 -0.032988945 0.013686489 
0.58948785 -0.54885624 -0.033034319 -0.17763074 
0.58958869 -0.62790604 -0.033074275 -0.35672275 
0.58968953 -0.76339596 -0.033103518 -0.57320539 
0.58979036 -0.90827445 -0.033115663 -0.76615579 
0.5898912 -0.95642425 -0.03310504 -0.81160435 
0.58999204 -0.82649637 -0.033070369 -0.61942308 
0.59009287 -0.52288289 -0.033017421 -0.20568377 
0.59019371 -0.16218392 -0.032958522 0.27853783 
0.59029455 0.12702617 -0.032908058 0.65385741 
0.59039538 0.29970248 -0.032877145 0.83613777 
0.59049622 0.39432258 -0.032871136 0.86513813 
0.59059706 0.45465889 -0.032890818 0.81210981 
0.59069789 0.48878245 -0.032934539 0.70793069 
0.59079873 0.46542338 -0.03299913 0.52924543 
0.59089957 0.33736174 -0.03307922 0.2390191 
0.5910004 0.11870909 -0.033166144 -0.10875809 
0.59110124 -0.07623631 -0.03324956 -0.35295617 
0.59120208 -0.14934603 -0.033322233 -0.39600879 
0.59130291 -0.11565621 -0.033382923 -0.30774752 
0.59140375 -0.046177371 -0.033434286 -0.21519115 
0.59150459 0.0095053488 -0.033479098 -0.17303685 
0.59160542 0.015160619 -0.03351863 -0.17753017 
0.59170626 -0.058931255 -0.033552766 -0.22021684 
0.5918071 -0.1980923 -0.033580258 -0.28581581 
0.59190793 -0.30587597 -0.033599179 -0.30457698 
0.59200877 -0.26329546 -0.033608999 -0.18492642 
0.59210961 -0.041157884 -0.033613295 0.082218068 
0.59221044 0.27594363 -0.033620009 0.40850815 
0.59231128 0.53847434 -0.033638815 0.66464775 
0.59241212 0.63683818 -0.033677278 0.77450158 
0.59251295 0.58131443 -0.033738596 0.76754627 
0.59261379 0.47203012 -0.033822492 0.73843274 
0.59271463 0.41714382 -0.033928028 0.7704928 
0.59281546 0.44951127 -0.034056084 0.85330417 
0.5929163 0.48683111 -0.034209037 0.86100044 
0.59301714 0.39164252 -0.034387028 0.65561701 
0.59311797 0.088718606 -0.034583878 0.21890016 
0.59321881 -0.34403471 -0.034786578 -0.29836956 
0.59331965 -0.71196833 -0.034979785 -0.67347829 
0.59342048 -0.86987687 -0.035152428 -0.79399128 
0.59352132 -0.81825851 -0.035301014 -0.72837933 
0.59362216 -0.6569285 -0.035427571 -0.62578044 
0.59372299 -0.48216985 -0.035535208 -0.57334295 
0.59382383 -0.30867033 -0.035625542 -0.53503443 
0.59392467 -0.098298684 -0.035699763 -0.41265646 
0.5940255 0.14851147 -0.035761543 -0.16664554 
0.59412634 0.37722883 -0.035818196 0.14712029 
0.59422718 0.49858709 -0.035879018 0.39871686 
0.59432801 0.42774675 -0.035951435 0.45024872 
0.59442885 0.17315693 -0.036036934 0.28534848 
0.59452969 -0.1294929 -0.036130596 0.037432007 
0.59463052 -0.31525494 -0.036225068 -0.1345473 
0.59473136 -0.30455448 -0.036315264 -0.16910399 
0.5948322 -0.14488052 -0.036400177 -0.13009549 
0.59493303 0.050401402 -0.036480977 -0.11500617 
0.59503387 0.19766651 -0.036558124 -0.16812084 
0.59513471 0.27465453 -0.036630061 -0.25968033 
0.59523554 0.32998612 -0.0366941 -0.28454547 
0.59533638 0.43922572 -0.036749533 -0.13825438 
0.59543722 0.60012878 -0.036800708 0.16977117 
0.59553805 0.67565909 -0.036856736 0.47690101 
0.59563889 0.49246716 -0.036926673 0.56541253 
0.59573973 0.05372939 -0.037013089 0.35509939 
0.59584056 -0.41077928 -0.037109722 -0.023345961 
0.5959414 -0.66220426 -0.037205365 -0.36850493 
0.59604224 -0.64209168 -0.037289832 -0.57481457 
0.59614307 -0.47064565 -0.037357071 -0.65092297 
0.59624391 -0.25406009 -0.037404888 -0.62033443 
0.59634475 0.0044530343 -0.037434246 -0.47811931 
0.59644558 0.29735888 -0.037449397 -0.25972814 
0.59654642 0.55193026 -0.037456829 -0.070420481 
0.59664726 0.66840448 -0.03746215 -0.016819608 
0.59674809 0.60296472 -0.037466951 -0.12027869 
0.59684893 0.42083084 -0.037468178 -0.27207275 
0.59694977 0.22351036 -0.037461359 -0.34817945 
0.5970506 0.05971496 -0.037444269 -0.34714879 
0.59715144 -0.064186702 -0.037416968 -0.35538417 
0.59725228 -0.16797003 -0.037379239 -0.44682532 
0.59735311 -0.26028701 -0.037328408 -0.61010677 
0.59745395 -0.31319651 -0.037259685 -0.74334285 
0.59755479 -0.25095653 -0.037169178 -0.6943475 
0.59765562 -0.0035449684 -0.037058387 -0.36955116 
0.59775646 0.40031053 -0.036936962 0.1732966 
0.5978573 0.82462728 -0.036820984 0.75175558 
0.59795813 1.1046718 -0.036727553 1.1699897 
0.59805897 1.1240988 -0.036668993 1.2964979 
0.59815981 0.85311114 -0.036648958 1.0956046 
0.59826064 0.35154736 -0.036661399 0.63167783 
0.59836148 -0.24352417 -0.036692494 0.058363227 
0.59846232 -0.76408623 -0.036725218 -0.4369409 
0.59856315 -1.0653556 -0.036744908 -0.70554082 
0.59866399 -1.0921702 -0.036743649 -0.71508773 
0.59876483 -0.89804612 -0.036721216 -0.55124143 
0.59886566 -0.5694664 -0.036682517 -0.30319041 
0.5989665 -0.17843569 -0.036634937 -0.010733254 
0.59906734 0.21655796 -0.036587161 0.29323976 
0.59916817 0.54777421 -0.036548194 0.53468026 
0.59926901 0.72396953 -0.036525165 0.60697932 
0.59936984 0.68838379 -0.036520176 0.45773492 
0.59947068 0.49396892 -0.036528755 0.17226453 
0.59957152 0.27384842 -0.036542408 -0.072717864 
0.59967235 0.14429284 -0.036553861 -0.13934885 
0.59977319 0.15127523 -0.036561145 0.00060772831 
0.59987403 0.26494255 -0.03656842 0.26496092 
0.59997486 0.40542588 -0.036583519 0.51608976 
0.6000757 0.4828484 -0.036613865 0.64283675 
0.60017654 0.4368937 -0.036663171 0.61406049 
0.60027737 0.29561277 -0.036730531 0.50574536 
0.60037821 0.15655926 -0.036812683 0.43616912 
0.60047905 0.050969602 -0.036907522 0.41692605 
0.60057988 -0.081391812 -0.03701444 0.34109257 
0.60068072 -0.31459269 -0.037131154 0.072823201 
0.60078156 -0.61413195 -0.037249688 -0.38109775 
0.60088239 -0.84040916 -0.037356596 -0.83894474 
0.60098323 -0.87434527 -0.03743836 -1.1005787 
0.60108407 -0.68428377 -0.037487308 -1.0661428 
0.6011849 -0.3252599 -0.037504553 -0.76937292 
0.60128574 0.073970684 -0.037498965 -0.36175035 
0.60138658 0.40223664 -0.037482673 0.019702693 
0.60148741 0.64284394 -0.037466997 0.35997084 
0.60158825 0.81461238 -0.037462013 0.68127389 
0.60168909 0.87626019 -0.037477208 0.91770034 
0.60178992 0.7495773 -0.037519532 0.95186336 
0.60189076 0.42320499 -0.037589921 0.74709558 
0.6019916 -0.010127053 -0.037682234 0.38724178 
0.60209243 -0.40569079 -0.03778575 0.00070437268 
0.60219327 -0.6586732 -0.037888996 -0.33780637 
0.60229411 -0.74390008 -0.037981953 -0.61520689 
0.60239494 -0.69256559 -0.038056442 -0.81965329 
0.60249578 -0.58844909 -0.038106465 -0.96214266 
0.60259662 -0.48981215 -0.038127874 -1.040681 
0.60269745 -0.36976906 -0.038118419 -0.99260298 
0.60279829 -0.20767092 -0.038079602 -0.78982328 
0.60289913 -0.035931478 -0.038017493 -0.47922209 
0.60299996 0.096783363 -0.037941343 -0.14129367 
0.6031008 0.15709684 -0.037861189 0.13571364 
0.60320164 0.12197063 -0.037785246 0.26952486 
0.60330247 -0.019375275 -0.037717469 0.22599816 
0.60340331 -0.25560102 -0.037656549 0.018302755 
0.60350415 -0.53591046 -0.037596314 -0.30049581 
0.60360498 -0.75764583 -0.037527312 -0.60884424 
0.60370582 -0.79835652 -0.037440418 -0.74743317 
0.60380666 -0.60094164 -0.03733156 -0.62372012 
