Step Strain_x Stress_x
1438.0 0.44942449 20.207588 
1439.0 0.44956335 20.244503 
1440.0 0.44970221 20.305886 
1441.0 0.44984107 20.379286 
1442.0 0.44997994 20.45786 
1443.0 0.4501188 20.460573 
1444.0 0.45025766 20.56332 
1445.0 0.45039652 20.628683 
1446.0 0.45053538 20.748613 
1447.0 0.45067424 20.871417 
1448.0 0.4508131 20.996569 
1449.0 0.45095196 21.125768 
1450.0 0.45109082 21.319655 
1451.0 0.45122968 21.455292 
1452.0 0.45136854 21.630808 
1453.0 0.4515074 21.795541 
1454.0 0.45164626 21.917379 
1455.0 0.45178512 21.971406 
1456.0 0.45192398 21.951706 
1457.0 0.45206284 21.870456 
1458.0 0.4522017 21.600052 
1459.0 0.45234056 21.494227 
1460.0 0.45247942 21.394422 
1461.0 0.45261828 21.31426 
1462.0 0.45275714 21.339618 
1463.0 0.452896 21.319976 
1464.0 0.45303486 21.321695 
1465.0 0.45317372 21.337576 
1466.0 0.45331258 21.360567 
1467.0 0.45345144 21.43828 
1468.0 0.4535903 21.563448 
1469.0 0.45372917 21.599478 
1470.0 0.45386803 21.622621 
1471.0 0.45400689 21.606671 
1472.0 0.45414575 21.609548 
1473.0 0.45428461 21.598041 
1474.0 0.45442347 21.568573 
1475.0 0.45456233 21.518259 
1476.0 0.45470119 21.443824 
1477.0 0.45484005 21.343514 
1478.0 0.45497891 21.217692 
1479.0 0.45511777 21.069276 
1480.0 0.45525663 20.903478 
1481.0 0.45539549 20.727359 
1482.0 0.45553435 20.671196 
1483.0 0.45567321 20.511465 
1484.0 0.45581207 20.370096 
1485.0 0.45595093 20.260048 
1486.0 0.45608979 20.189407 
1487.0 0.45622865 20.162418 
1488.0 0.45636751 20.170142 
1489.0 0.45650637 20.194595 
1490.0 0.45664523 20.214382 
1491.0 0.45678409 20.212818 
1492.0 0.45692295 20.180249 
1493.0 0.45706181 20.111774 
1494.0 0.45720067 20.081518 
1495.0 0.45733953 19.943712 
1496.0 0.45747839 19.767247 
1497.0 0.45761726 19.563568 
1498.0 0.45775612 19.354524 
1499.0 0.45789498 19.161734 
1500.0 0.45803384 19.003908 
1501.0 0.4581727 19.026026 
1502.0 0.45831156 18.970819 
1503.0 0.45845042 18.950872 
1504.0 0.45858928 18.957459 
1505.0 0.45872814 18.98065 
1506.0 0.458867 19.016925 
1507.0 0.45900586 19.068188 
1508.0 0.45914472 19.136396 
1509.0 0.45928358 19.341867 
1510.0 0.45942244 19.457489 
1511.0 0.4595613 19.581353 
1512.0 0.45970016 19.718606 
1513.0 0.45983902 19.872779 
1514.0 0.45997788 20.045935 
1515.0 0.46011674 20.234505 
1516.0 0.4602556 20.428602 
1517.0 0.46039446 20.615373 
1518.0 0.46053332 20.783338 
1519.0 0.46067218 20.923838 
1520.0 0.46081104 21.033225 
1521.0 0.4609499 21.11112 
1522.0 0.46108876 21.16306 
1523.0 0.46122762 21.19047 
1524.0 0.46136649 21.125923 
1525.0 0.46150535 21.129685 
1526.0 0.46164421 21.04777 
1527.0 0.46178307 21.029955 
1528.0 0.46192193 21.013623 
1529.0 0.46206079 21.015214 
1530.0 0.46219965 21.045189 
1531.0 0.46233851 21.188373 
1532.0 0.46247737 21.28909 
1533.0 0.46261623 21.404328 
1534.0 0.46275509 21.526004 
1535.0 0.46289395 21.65172 
1536.0 0.46303281 21.781324 
1537.0 0.46317167 21.915967 
1538.0 0.46331053 22.128799 
1539.0 0.46344939 22.280297 
1540.0 0.46358825 22.434522 
1541.0 0.46372711 22.585438 
1542.0 0.46386597 22.730108 
1543.0 0.46400483 22.775906 
1544.0 0.46414369 22.933684 
1545.0 0.46428255 23.089434 
1546.0 0.46442141 23.236836 
1547.0 0.46456027 23.364585 
1548.0 0.46469913 23.457728 
1549.0 0.46483799 23.501396 
1550.0 0.46497685 23.48193 
1551.0 0.46511572 23.390763 
1552.0 0.46525458 23.224874 
1553.0 0.46539344 22.899911 
1554.0 0.4655323 22.651521 
1555.0 0.46567116 22.2924 
1556.0 0.46581002 22.006308 
1557.0 0.46594888 21.747051 
1558.0 0.46608774 21.525435 
1559.0 0.4662266 21.341223 
1560.0 0.46636546 21.191346 
1561.0 0.46650432 21.066154 
1562.0 0.46664318 20.95878 
1563.0 0.46678204 20.862237 
1564.0 0.4669209 20.770655 
1565.0 0.46705976 20.680131 
1566.0 0.46719862 20.58672 
1567.0 0.46733748 20.319621 
1568.0 0.46747634 20.253785 
