Step Temp msd
19803.0 1237.1374 0.65244027 
19804.0 1237.6908 0.6524218 
19805.0 1238.2537 0.652403 
19806.0 1238.8307 0.65238383 
19807.0 1239.425 0.65236423 
19808.0 1240.0392 0.65234415 
19809.0 1240.675 0.65232356 
19810.0 1241.3335 0.65230241 
19811.0 1242.0156 0.65228066 
19812.0 1242.7213 0.65225827 
19813.0 1243.4497 0.65223521 
19814.0 1244.1995 0.65221145 
19815.0 1244.9691 0.65218697 
19816.0 1245.7565 0.65216174 
19817.0 1246.5599 0.65213575 
19818.0 1247.3773 0.65210899 
19819.0 1248.207 0.65208146 
19820.0 1249.0473 0.65205314 
19821.0 1249.8971 0.65202406 
19822.0 1250.7556 0.65199422 
19823.0 1251.6222 0.65196365 
19824.0 1252.4972 0.65193236 
19825.0 1253.381 0.65190039 
19826.0 1254.2748 0.65186778 
19827.0 1255.1802 0.65183456 
19828.0 1256.0986 0.65180078 
19829.0 1257.0322 0.6517665 
19830.0 1257.983 0.65173177 
19831.0 1258.9532 0.65169664 
19832.0 1259.9447 0.65166119 
19833.0 1260.9594 0.65162548 
19834.0 1261.9987 0.65158958 
19835.0 1263.0638 0.65155355 
19836.0 1264.1549 0.65151748 
19837.0 1265.272 0.65148144 
19838.0 1266.4142 0.65144551 
19839.0 1267.5793 0.65140976 
19840.0 1268.7644 0.65137427 
19841.0 1269.9653 0.65133914 
19842.0 1271.1762 0.65130444 
19843.0 1272.3902 0.65127025 
19844.0 1273.5992 0.65123667 
19845.0 1274.7941 0.65120378 
19846.0 1275.9653 0.65117168 
19847.0 1277.1025 0.65114044 
19848.0 1278.1954 0.65111017 
19849.0 1279.234 0.65108095 
19850.0 1280.2087 0.65105287 
19851.0 1281.1108 0.65102601 
19852.0 1281.9325 0.65100046 
19853.0 1282.667 0.65097628 
19854.0 1283.3083 0.65095356 
19855.0 1283.8512 0.65093237 
19856.0 1284.2913 0.65091276 
19857.0 1284.6249 0.65089478 
19858.0 1284.8499 0.65087849 
19859.0 1284.9644 0.65086393 
19860.0 1284.9672 0.65085114 
19861.0 1284.8579 0.65084013 
19862.0 1284.637 0.65083094 
19863.0 1284.3058 0.65082357 
19864.0 1283.8667 0.65081804 
19865.0 1283.3233 0.65081435 
19866.0 1282.6802 0.65081249 
19867.0 1281.9432 0.65081245 
19868.0 1281.1187 0.65081421 
19869.0 1280.2141 0.65081776 
19870.0 1279.2376 0.65082307 
19871.0 1278.198 0.65083011 
19872.0 1277.1047 0.65083884 
19873.0 1275.9677 0.65084922 
19874.0 1274.7974 0.65086122 
19875.0 1273.6045 0.65087478 
19876.0 1272.3998 0.65088985 
19877.0 1271.1941 0.65090639 
19878.0 1269.998 0.65092435 
19879.0 1268.8219 0.65094366 
19880.0 1267.6756 0.65096427 
19881.0 1266.5681 0.65098613 
19882.0 1265.5073 0.65100917 
19883.0 1264.5003 0.65103334 
19884.0 1263.553 0.65105858 
19885.0 1262.6706 0.65108484 
19886.0 1261.8564 0.65111205 
19887.0 1261.113 0.65114017 
19888.0 1260.4417 0.65116915 
19889.0 1259.8425 0.65119893 
19890.0 1259.3146 0.65122947 
19891.0 1258.8562 0.65126073 
19892.0 1258.4646 0.65129268 
19893.0 1258.1363 0.65132527 
19894.0 1257.8669 0.65135849 
19895.0 1257.6512 0.65139231 
19896.0 1257.4838 0.65142671 
19897.0 1257.3588 0.65146168 
19898.0 1257.2701 0.65149722 
19899.0 1257.2113 0.6515333 
19900.0 1257.1759 0.65156995 
19901.0 1257.1569 0.65160716 
19902.0 1257.1468 0.65164494 
19903.0 1257.1374 0.65168331 
19904.0 1257.1198 0.65172228 
19905.0 1257.0845 0.65176187 
19906.0 1257.0214 0.6518021 
19907.0 1256.9193 0.65184299 
19908.0 1256.7661 0.65188456 
19909.0 1256.5488 0.65192685 
19910.0 1256.2542 0.65196988 
19911.0 1255.8686 0.65201366 
19912.0 1255.3787 0.65205823 
19913.0 1254.7714 0.65210362 
19914.0 1254.0346 0.65214983 
19915.0 1253.158 0.6521969 
19916.0 1252.1331 0.65224485 
19917.0 1250.9542 0.65229369 
19918.0 1249.6179 0.65234344 
19919.0 1248.1236 0.65239411 
19920.0 1246.4738 0.65244572 
19921.0 1244.6734 0.65249827 
19922.0 1242.7299 0.65255176 
19923.0 1240.6527 0.6526062 
19924.0 1238.4531 0.65266159 
19925.0 1236.1437 0.65271792 
19926.0 1233.7387 0.65277517 
19927.0 1231.253 0.65283335 
19928.0 1228.7014 0.65289243 
19929.0 1226.099 0.65295239 
19930.0 1223.4604 0.65301321 
19931.0 1220.7998 0.65307487 
19932.0 1218.1305 0.65313735 
19933.0 1215.4647 0.6532006 
19934.0 1212.8137 0.65326462 
19935.0 1210.1871 0.65332936 
19936.0 1207.5934 0.65339478 
19937.0 1205.0398 0.65346087 
19938.0 1202.532 0.65352757 
19939.0 1200.0742 0.65359485 
19940.0 1197.669 0.65366269 
19941.0 1195.3176 0.65373103 
19942.0 1193.0199 0.65379984 
19943.0 1190.7743 0.65386908 
19944.0 1188.578 0.65393871 
19945.0 1186.4272 0.6540087 
19946.0 1184.3168 0.654079 
19947.0 1182.2409 0.65414958 
19948.0 1180.1918 0.6542204 
19949.0 1178.1608 0.65429142 
19950.0 1176.1396 0.65436261 
19951.0 1174.1199 0.65443394 
19952.0 1172.0934 0.65450536 
19953.0 1170.0519 0.65457686 
19954.0 1167.9876 0.65464839 
19955.0 1165.893 0.65471993 
19956.0 1163.7618 0.65479145 
19957.0 1161.5885 0.65486292 
19958.0 1159.3689 0.6549343 
19959.0 1157.1005 0.65500558 
19960.0 1154.7821 0.65507672 
19961.0 1152.4143 0.65514769 
19962.0 1149.9995 0.65521846 
19963.0 1147.5416 0.65528899 
19964.0 1145.0466 0.65535926 
19965.0 1142.5217 0.65542921 
19966.0 1139.9755 0.65549883 
19967.0 1137.4175 0.65556805 
19968.0 1134.8584 0.65563685 
19969.0 1132.3097 0.65570518 
19970.0 1129.7836 0.655773 
19971.0 1127.2925 0.65584025 
19972.0 1124.8486 0.65590689 
19973.0 1122.4643 0.65597289 
19974.0 1120.1516 0.65603818 
19975.0 1117.922 0.65610273 
19976.0 1115.7891 0.65616649 
19977.0 1113.7641 0.65622941 
19978.0 1111.8548 0.65629146 
19979.0 1110.0704 0.6563526 
19980.0 1108.4192 0.6564128 
19981.0 1106.9084 0.65647203 
19982.0 1105.5445 0.65653027 
19983.0 1104.3326 0.6565875 
19984.0 1103.2769 0.65664371 
19985.0 1102.3802 0.65669889 
19986.0 1101.6439 0.65675304 
19987.0 1101.0685 0.65680616 
19988.0 1100.653 0.65685827 
19989.0 1100.3956 0.65690938 
19990.0 1100.2934 0.65695951 
19991.0 1100.3423 0.65700868 
19992.0 1100.5376 0.65705693 
19993.0 1100.8738 0.6571043 
19994.0 1101.3447 0.65715081 
19995.0 1101.9439 0.65719652 
19996.0 1102.664 0.65724147 
19997.0 1103.4974 0.65728571 
19998.0 1104.4359 0.65732931 
19999.0 1105.471 0.65737231 
20000.0 1106.5937 0.65741478 
20001.0 1107.7945 0.65745678 
20002.0 1109.0632 0.65749839 
20003.0 1110.3889 0.65753968 
20004.0 1111.7597 0.65758071 
20005.0 1113.163 0.65762156 
20006.0 1114.586 0.65766232 
20007.0 1116.0147 0.65770304 
20008.0 1117.4352 0.65774382 
20009.0 1118.8327 0.65778473 
20010.0 1120.1927 0.65782584 
20011.0 1121.5003 0.65786721 
20012.0 1122.741 0.65790893 
20013.0 1123.9008 0.65795104 
20014.0 1124.9659 0.65799362 
20015.0 1125.924 0.65803669 
20016.0 1126.7637 0.65808031 
20017.0 1127.4757 0.6581245 
20018.0 1128.0524 0.65816928 
20019.0 1128.4883 0.65821467 
20020.0 1128.7805 0.65826066 
20021.0 1128.9288 0.65830723 
20022.0 1128.9361 0.65835437 
20023.0 1128.808 0.65840203 
20024.0 1128.5533 0.65845018 
20025.0 1128.1833 0.65849875 
20026.0 1127.7125 0.65854769 
20027.0 1127.1576 0.65859692 
20028.0 1126.5372 0.65864636 
20029.0 1125.8711 0.65869595 
20030.0 1125.1797 0.65874558 
20031.0 1124.4838 0.65879519 
20032.0 1123.8044 0.65884467 
20033.0 1123.1618 0.65889395 
20034.0 1122.575 0.65894295 
20035.0 1122.0619 0.65899158 
20036.0 1121.639 0.65903976 
20037.0 1121.3215 0.65908743 
20038.0 1121.1226 0.65913451 
20039.0 1121.054 0.65918095 
20040.0 1121.1259 0.65922668 
20041.0 1121.3466 0.65927165 
20042.0 1121.7229 0.65931581 
20043.0 1122.2601 0.65935914 
20044.0 1122.9614 0.65940158 
20045.0 1123.8287 0.65944313 
20046.0 1124.8621 0.65948376 
20047.0 1126.0599 0.65952345 
20048.0 1127.4188 0.6595622 
20049.0 1128.934 0.6596 
20050.0 1130.5988 0.65963688 
20051.0 1132.4047 0.65967283 
20052.0 1134.3416 0.65970789 
20053.0 1136.3975 0.65974207 
20054.0 1138.5585 0.65977541 
20055.0 1140.8092 0.65980796 
20056.0 1143.1329 0.65983977 
20057.0 1145.5113 0.65987088 
20058.0 1147.9252 0.65990136 
20059.0 1150.3543 0.65993128 
20060.0 1152.7777 0.65996071 
20061.0 1155.1748 0.65998972 
20062.0 1157.5256 0.66001841 
20063.0 1159.811 0.66004686 
20064.0 1162.0134 0.66007515 
20065.0 1164.1173 0.66010337 
20066.0 1166.1094 0.66013162 
20067.0 1167.9792 0.66015997 
20068.0 1169.7187 0.66018852 
20069.0 1171.3223 0.66021734 
20070.0 1172.7873 0.66024651 
20071.0 1174.1131 0.66027611 
20072.0 1175.3007 0.66030619 
20073.0 1176.3526 0.66033682 
20074.0 1177.2727 0.66036805 
20075.0 1178.0654 0.66039992 
20076.0 1178.7362 0.66043246 
20077.0 1179.2913 0.66046572 
20078.0 1179.7371 0.6604997 
20079.0 1180.0807 0.66053442 
20080.0 1180.3291 0.66056988 
20081.0 1180.4903 0.6606061 
20082.0 1180.5726 0.66064305 
20083.0 1180.5851 0.66068072 
20084.0 1180.5371 0.66071909 
20085.0 1180.4387 0.66075814 
20086.0 1180.3004 0.66079784 
20087.0 1180.133 0.66083815 
20088.0 1179.9474 0.66087904 
20089.0 1179.7551 0.66092048 
20090.0 1179.5677 0.66096241 
20091.0 1179.3967 0.66100481 
20092.0 1179.2537 0.66104763 
20093.0 1179.1493 0.66109084 
20094.0 1179.0941 0.66113442 
20095.0 1179.0975 0.66117831 
20096.0 1179.168 0.66122252 
20097.0 1179.3126 0.661267 
20098.0 1179.5369 0.66131175 
20099.0 1179.8446 0.66135676 
20100.0 1180.2375 0.66140202 
20101.0 1180.7154 0.66144754 
20102.0 1181.2757 0.66149331 
20103.0 1181.9139 0.66153936 
20104.0 1182.6232 0.66158568 
20105.0 1183.3946 0.6616323 
20106.0 1184.2169 0.66167924 
20107.0 1185.077 0.6617265 
20108.0 1185.9602 0.66177412 
20109.0 1186.851 0.66182209 
20110.0 1187.7334 0.66187045 
20111.0 1188.5911 0.66191918 
20112.0 1189.4083 0.6619683 
20113.0 1190.1701 0.6620178 
20114.0 1190.8629 0.66206768 
20115.0 1191.4753 0.66211792 
20116.0 1191.9976 0.6621685 
20117.0 1192.4229 0.66221939 
20118.0 1192.7468 0.66227058 
20119.0 1192.9672 0.66232201 
20120.0 1193.0845 0.66237365 
20121.0 1193.1019 0.66242546 
20122.0 1193.0246 0.66247738 
20123.0 1192.8596 0.66252938 
20124.0 1192.6154 0.66258141 
20125.0 1192.3015 0.6626334 
20126.0 1191.9279 0.66268532 
20127.0 1191.5055 0.66273712 
20128.0 1191.0453 0.66278874 
20129.0 1190.5586 0.66284015 
20130.0 1190.0568 0.66289131 
20131.0 1189.5509 0.66294217 
20132.0 1189.0519 0.66299272 
20133.0 1188.5701 0.66304292 
20134.0 1188.1153 0.66309276 
20135.0 1187.6965 0.66314222 
20136.0 1187.3219 0.6631913 
20137.0 1186.9985 0.66323999 
20138.0 1186.7322 0.66328831 
20139.0 1186.5278 0.66333626 
20140.0 1186.3885 0.66338387 
20141.0 1186.3163 0.66343116 
20142.0 1186.3122 0.66347816 
20143.0 1186.3755 0.6635249 
20144.0 1186.505 0.66357143 
20145.0 1186.6988 0.66361779 
20146.0 1186.954 0.66366401 
20147.0 1187.2676 0.66371016 
20148.0 1187.6358 0.66375628 
20149.0 1188.0549 0.66380242 
20150.0 1188.5209 0.66384863 
20151.0 1189.0301 0.66389496 
20152.0 1189.5791 0.66394147 
20153.0 1190.1649 0.6639882 
20154.0 1190.7848 0.66403521 
20155.0 1191.4368 0.66408254 
20156.0 1192.1198 0.66413023 
20157.0 1192.833 0.66417831 
20158.0 1193.576 0.66422684 
20159.0 1194.3484 0.66427584 
20160.0 1195.1496 0.66432533 
20161.0 1195.9781 0.66437534 
20162.0 1196.8314 0.6644259 
20163.0 1197.7059 0.66447701 
20164.0 1198.5958 0.66452869 
20165.0 1199.4934 0.66458095 
20166.0 1200.3891 0.6646338 
20167.0 1201.2714 0.66468725 
20168.0 1202.1278 0.66474131 
20169.0 1202.9447 0.66479597 
20170.0 1203.7077 0.66485124 
20171.0 1204.4027 0.66490713 
20172.0 1205.0164 0.66496364 
20173.0 1205.5371 0.66502077 
20174.0 1205.9551 0.66507851 
20175.0 1206.263 0.66513686 
20176.0 1206.4558 0.6651958 
20177.0 1206.531 0.66525534 
20178.0 1206.4879 0.66531544 
20179.0 1206.3277 0.66537609 
20180.0 1206.0532 0.66543726 
20181.0 1205.6687 0.66549891 
20182.0 1205.179 0.665561 
20183.0 1204.5901 0.6656235 
20184.0 1203.9084 0.66568636 
20185.0 1203.1408 0.66574952 
20186.0 1202.2946 0.66581292 
20187.0 1201.3774 0.66587652 
20188.0 1200.3973 0.66594023 
20189.0 1199.3622 0.666004 
20190.0 1198.2801 0.66606775 
20191.0 1197.1593 0.66613142 
20192.0 1196.0089 0.66619492 
20193.0 1194.8379 0.66625819 
20194.0 1193.6553 0.66632113 
20195.0 1192.4706 0.66638368 
20196.0 1191.2931 0.66644575 
20197.0 1190.132 0.66650727 
20198.0 1188.9963 0.66656815 
20199.0 1187.8949 0.66662832 
20200.0 1186.836 0.6666877 
20201.0 1185.8278 0.6667462 
20202.0 1184.8777 0.66680377 
20203.0 1183.9928 0.66686032 
20204.0 1183.1792 0.66691579 
20205.0 1182.4422 0.6669701 
20206.0 1181.7862 0.66702319 
20207.0 1181.2142 0.66707501 
20208.0 1180.728 0.66712549 
20209.0 1180.3277 0.66717457 
20210.0 1180.012 0.66722222 
20211.0 1179.7783 0.66726839 
20212.0 1179.6227 0.66731303 
20213.0 1179.5394 0.66735611 
20214.0 1179.5212 0.6673976 
20215.0 1179.5596 0.66743748 
20216.0 1179.6455 0.66747573 
20217.0 1179.7693 0.66751233 
20218.0 1179.9212 0.66754727 
20219.0 1180.0919 0.66758056 
20220.0 1180.2728 0.66761219 
20221.0 1180.457 0.66764218 
20222.0 1180.6388 0.66767053 
20223.0 1180.8144 0.66769726 
20224.0 1180.9818 0.66772239 
20225.0 1181.1409 0.66774594 
20226.0 1181.2941 0.66776794 
20227.0 1181.4455 0.66778841 
20228.0 1181.601 0.66780737 
20229.0 1181.7676 0.66782488 
20230.0 1181.9539 0.66784095 
20231.0 1182.1687 0.66785562 
20232.0 1182.4219 0.66786894 
20233.0 1182.7231 0.66788093 
20234.0 1183.0822 0.66789166 
20235.0 1183.5086 0.66790115 
20236.0 1184.0104 0.66790946 
20237.0 1184.5952 0.66791663 
20238.0 1185.2687 0.66792273 
20239.0 1186.0359 0.6679278 
20240.0 1186.8997 0.6679319 
20241.0 1187.8617 0.66793511 
20242.0 1188.9216 0.66793747 
20243.0 1190.0778 0.66793906 
20244.0 1191.3264 0.66793994 
20245.0 1192.6624 0.66794019 
20246.0 1194.0785 0.66793988 
20247.0 1195.5666 0.66793908 
20248.0 1197.1174 0.66793786 
20249.0 1198.7201 0.66793629 
20250.0 1200.3633 0.66793445 
20251.0 1202.0347 0.6679324 
20252.0 1203.7216 0.66793021 
20253.0 1205.411 0.66792796 
20254.0 1207.09 0.66792569 
20255.0 1208.7456 0.66792348 
20256.0 1210.3653 0.66792138 
20257.0 1211.9366 0.66791945 
20258.0 1213.4478 0.66791774 
20259.0 1214.8875 0.66791631 
20260.0 1216.2448 0.6679152 
20261.0 1217.5095 0.66791446 
20262.0 1218.6724 0.66791413 
20263.0 1219.7255 0.66791426 
20264.0 1220.6618 0.66791487 
20265.0 1221.4758 0.66791602 
20266.0 1222.1634 0.66791773 
20267.0 1222.7224 0.66792003 
20268.0 1223.1528 0.66792294 
20269.0 1223.4571 0.6679265 
20270.0 1223.6399 0.66793072 
20271.0 1223.7082 0.66793562 
20272.0 1223.6709 0.66794122 
20273.0 1223.5391 0.66794751 
20274.0 1223.3253 0.66795451 
20275.0 1223.0435 0.66796222 
20276.0 1222.7084 0.66797064 
20277.0 1222.3353 0.66797977 
20278.0 1221.9395 0.66798959 
20279.0 1221.5362 0.66800011 
20280.0 1221.1399 0.66801129 
20281.0 1220.7645 0.66802313 
20282.0 1220.4222 0.66803561 
20283.0 1220.1244 0.6680487 
20284.0 1219.8806 0.66806238 
20285.0 1219.6987 0.66807662 
20286.0 1219.5847 0.66809139 
20287.0 1219.5426 0.66810666 
20288.0 1219.5744 0.6681224 
20289.0 1219.6802 0.66813857 
20290.0 1219.8589 0.66815516 
20291.0 1220.1074 0.66817211 
20292.0 1220.4218 0.66818941 
20293.0 1220.7969 0.66820702 
20294.0 1221.2268 0.66822491 
20295.0 1221.7052 0.66824305 
20296.0 1222.2251 0.66826142 
20297.0 1222.7799 0.66827998 
20298.0 1223.3631 0.66829872 
20299.0 1223.9691 0.6683176 
20300.0 1224.5927 0.66833661 
20301.0 1225.2298 0.66835573 
20302.0 1225.8768 0.66837492 
20303.0 1226.5311 0.66839418 
20304.0 1227.191 0.66841347 
20305.0 1227.8558 0.66843279 
20306.0 1228.5256 0.66845211 
20307.0 1229.2014 0.66847141 
20308.0 1229.8848 0.66849067 
20309.0 1230.5778 0.66850988 
20310.0 1231.2823 0.66852901 
20311.0 1232.0005 0.66854805 
20312.0 1232.7343 0.66856698 
20313.0 1233.4854 0.66858577 
20314.0 1234.2548 0.66860441 
20315.0 1235.0425 0.66862288 
20316.0 1235.8478 0.66864117 
20317.0 1236.6687 0.66865924 
20318.0 1237.5022 0.66867709 
20319.0 1238.3446 0.66869471 
20320.0 1239.1907 0.66871206 
20321.0 1240.0347 0.66872915 
20322.0 1240.8699 0.66874596 
20323.0 1241.6889 0.66876248 
20324.0 1242.4838 0.66877869 
20325.0 1243.2464 0.66879458 
20326.0 1243.9686 0.66881015 
20327.0 1244.6427 0.66882538 
20328.0 1245.2617 0.66884027 
20329.0 1245.8192 0.6688548 
20330.0 1246.3103 0.66886896 
20331.0 1246.7312 0.66888274 
20332.0 1247.0794 0.66889614 
20333.0 1247.3542 0.66890914 
20334.0 1247.5568 0.66892172 
20335.0 1247.6898 0.66893388 
20336.0 1247.7576 0.6689456 
20337.0 1247.7661 0.66895687 
20338.0 1247.7222 0.66896768 
20339.0 1247.6342 0.66897803 
20340.0 1247.5112 0.66898791 
20341.0 1247.3632 0.6689973 
20342.0 1247.2002 0.66900622 
20343.0 1247.0324 0.66901466 
20344.0 1246.8695 0.66902263 
20345.0 1246.7206 0.66903014 
20346.0 1246.5939 0.66903719 
20347.0 1246.4965 0.6690438 
20348.0 1246.4344 0.66904999 
20349.0 1246.4124 0.66905578 
20350.0 1246.4342 0.66906119 
20351.0 1246.502 0.66906626 
20352.0 1246.6169 0.66907101 
20353.0 1246.7789 0.66907548 
20354.0 1246.9867 0.66907971 
20355.0 1247.2381 0.66908374 
20356.0 1247.5301 0.6690876 
20357.0 1247.8588 0.66909136 
20358.0 1248.2197 0.66909504 
20359.0 1248.6076 0.66909872 
20360.0 1249.0168 0.66910242 
20361.0 1249.441 0.66910622 
20362.0 1249.8732 0.66911016 
20363.0 1250.3061 0.66911431 
20364.0 1250.7324 0.66911871 
20365.0 1251.144 0.66912342 
20366.0 1251.5331 0.66912851 
20367.0 1251.8914 0.66913401 
20368.0 1252.2109 0.66913999 
20369.0 1252.4833 0.66914649 
20370.0 1252.7005 0.66915357 
20371.0 1252.8548 0.66916127 
20372.0 1252.9386 0.66916964 
20373.0 1252.9449 0.6691787 
20374.0 1252.867 0.6691885 
20375.0 1252.6984 0.66919907 
20376.0 1252.4331 0.66921044 
20377.0 1252.0653 0.66922261 
20378.0 1251.5897 0.66923562 
20379.0 1251.0012 0.66924948 
20380.0 1250.2953 0.66926418 
20381.0 1249.468 0.66927973 
20382.0 1248.5163 0.66929613 
20383.0 1247.4379 0.66931336 
20384.0 1246.2318 0.6693314 
20385.0 1244.8985 0.66935025 
20386.0 1243.4406 0.66936986 
20387.0 1241.8618 0.66939022 
20388.0 1240.1679 0.66941128 
20389.0 1238.3667 0.669433 
20390.0 1236.4679 0.66945535 
20391.0 1234.4831 0.66947828 
20392.0 1232.4258 0.66950174 
20393.0 1230.311 0.66952568 
20394.0 1228.1548 0.66955006 
20395.0 1225.9739 0.66957482 
20396.0 1223.7854 0.66959991 
20397.0 1221.6066 0.6696253 
20398.0 1219.4543 0.66965093 
20399.0 1217.3446 0.66967676 
20400.0 1215.2928 0.66970276 
20401.0 1213.3134 0.66972888 
20402.0 1211.4201 0.66975509 
20403.0 1209.6254 0.66978137 
20404.0 1207.9409 0.66980769 
20405.0 1206.377 0.66983404 
20406.0 1204.943 0.66986039 
20407.0 1203.6465 0.66988674 
20408.0 1202.494 0.66991309 
20409.0 1201.4904 0.66993944 
20410.0 1200.6382 0.6699658 
20411.0 1199.9383 0.66999219 
20412.0 1199.3896 0.67001862 
20413.0 1198.9893 0.67004513 
20414.0 1198.7325 0.67007174 
20415.0 1198.6128 0.67009849 
20416.0 1198.6217 0.67012542 
20417.0 1198.7495 0.67015258 
20418.0 1198.9856 0.67018001 
20419.0 1199.3181 0.67020777 
20420.0 1199.7349 0.6702359 
20421.0 1200.223 0.67026446 
20422.0 1200.7688 0.6702935 
20423.0 1201.3587 0.67032309 
20424.0 1201.9784 0.67035328 
20425.0 1202.6136 0.67038411 
20426.0 1203.2499 0.67041565 
20427.0 1203.873 0.67044794 
20428.0 1204.4687 0.67048105 
20429.0 1205.0234 0.67051501 
20430.0 1205.5234 0.67054987 
20431.0 1205.9559 0.67058568 
20432.0 1206.3085 0.67062248 
20433.0 1206.5702 0.67066031 
20434.0 1206.731 0.6706992 
20435.0 1206.7822 0.6707392 
20436.0 1206.7168 0.67078033 
20437.0 1206.529 0.67082263 
20438.0 1206.2147 0.67086613 
20439.0 1205.7716 0.67091084 
20440.0 1205.1989 0.67095679 
20441.0 1204.4975 0.67100401 
20442.0 1203.6704 0.67105251 
20443.0 1202.7224 0.67110231 
20444.0 1201.6599 0.67115342 
20445.0 1200.491 0.67120586 
20446.0 1199.2249 0.67125962 
20447.0 1197.8724 0.67131472 
20448.0 1196.445 0.67137116 
20449.0 1194.9553 0.67142892 
20450.0 1193.4164 0.67148802 
20451.0 1191.8417 0.67154843 
20452.0 1190.2452 0.67161014 
20453.0 1188.641 0.67167314 
20454.0 1187.0434 0.6717374 
20455.0 1185.4674 0.67180291 
20456.0 1183.9281 0.67186964 
20457.0 1182.441 0.67193756 
20458.0 1181.0219 0.67200666 
20459.0 1179.6867 0.67207689 
20460.0 1178.4509 0.67214825 
20461.0 1177.3295 0.67222069 
20462.0 1176.3364 0.67229421 
20463.0 1175.4839 0.67236878 
20464.0 1174.7827 0.67244439 
20465.0 1174.2411 0.67252102 
20466.0 1173.8651 0.67259867 
20467.0 1173.6584 0.67267732 
20468.0 1173.622 0.67275699 
20469.0 1173.7547 0.67283766 
20470.0 1174.0529 0.67291934 
20471.0 1174.5108 0.67300205 
20472.0 1175.1208 0.6730858 
20473.0 1175.8732 0.6731706 
20474.0 1176.7564 0.67325647 
20475.0 1177.7576 0.67334343 
20476.0 1178.862 0.67343151 
20477.0 1180.0536 0.67352073 
20478.0 1181.3148 0.67361111 
20479.0 1182.6266 0.67370269 
20480.0 1183.9688 0.67379551 
20481.0 1185.3203 0.67388958 
20482.0 1186.659 0.67398494 
20483.0 1187.9629 0.67408164 
20484.0 1189.2098 0.67417969 
20485.0 1190.3788 0.67427914 
20486.0 1191.45 0.67438002 
20487.0 1192.4062 0.67448236 
20488.0 1193.2334 0.67458619 
20489.0 1193.9208 0.67469154 
20490.0 1194.4616 0.67479845 
20491.0 1194.8526 0.67490692 
20492.0 1195.0954 0.675017 
20493.0 1195.195 0.67512868 
20494.0 1195.1595 0.67524198 
20495.0 1194.9996 0.67535692 
20496.0 1194.7278 0.6754735 
20497.0 1194.3582 0.67559171 
20498.0 1193.9063 0.67571156 
20499.0 1193.3879 0.67583303 
20500.0 1192.8188 0.67595612 
20501.0 1192.214 0.67608081 
20502.0 1191.5881 0.67620707 
20503.0 1190.9547 0.67633489 
20504.0 1190.3267 0.67646425 
20505.0 1189.7161 0.67659512 
20506.0 1189.1338 0.67672747 
20507.0 1188.5898 0.67686127 
20508.0 1188.093 0.6769965 
20509.0 1187.6512 0.67713312 
20510.0 1187.2709 0.67727111 
20511.0 1186.9576 0.67741043 
20512.0 1186.7151 0.67755106 
20513.0 1186.5462 0.67769298 
20514.0 1186.4523 0.67783614 
20515.0 1186.4327 0.67798053 
20516.0 1186.4854 0.67812611 
20517.0 1186.6067 0.67827288 
20518.0 1186.7912 0.6784208 
20519.0 1187.0324 0.67856985 
20520.0 1187.3223 0.67872002 
20521.0 1187.6519 0.67887128 
20522.0 1188.0115 0.67902363 
20523.0 1188.3932 0.67917705 
20524.0 1188.7871 0.67933152 
20525.0 1189.1818 0.67948705 
20526.0 1189.5688 0.67964362 
20527.0 1189.9401 0.67980121 
20528.0 1190.289 0.67995983 
20529.0 1190.6105 0.68011945 
20530.0 1190.9005 0.68028007 
20531.0 1191.1564 0.68044169 
20532.0 1191.3769 0.68060428 
20533.0 1191.562 0.68076785 
20534.0 1191.7127 0.68093237 
20535.0 1191.8306 0.68109784 
20536.0 1191.9182 0.68126423 
20537.0 1191.9776 0.68143153 
20538.0 1192.0111 0.68159973 
20539.0 1192.0209 0.6817688 
20540.0 1192.0088 0.68193871 
20541.0 1191.9766 0.68210945 
20542.0 1191.9261 0.68228098 
20543.0 1191.8588 0.68245327 
20544.0 1191.7762 0.6826263 
20545.0 1191.6797 0.68280002 
20546.0 1191.5715 0.6829744 
20547.0 1191.4539 0.68314939 
20548.0 1191.3298 0.68332497 
20549.0 1191.2032 0.68350108 
20550.0 1191.0782 0.68367769 
20551.0 1190.96 0.68385474 
20552.0 1190.854 0.68403221 
20553.0 1190.7663 0.68421004 
20554.0 1190.7029 0.6843882 
20555.0 1190.6704 0.68456665 
20556.0 1190.675 0.68474536 
20557.0 1190.723 0.6849243 
20558.0 1190.8195 0.68510344 
20559.0 1190.9693 0.68528276 
20560.0 1191.1759 0.68546224 
20561.0 1191.4424 0.68564187 
20562.0 1191.7704 0.68582165 
20563.0 1192.1609 0.68600158 
20564.0 1192.6135 0.68618165 
20565.0 1193.1273 0.68636189 
20566.0 1193.7004 0.68654229 
20567.0 1194.3301 0.6867229 
20568.0 1195.0132 0.68690372 
20569.0 1195.7457 0.6870848 
20570.0 1196.5233 0.68726615 
20571.0 1197.341 0.68744783 
20572.0 1198.1933 0.68762985 
20573.0 1199.0743 0.68781228 
20574.0 1199.9774 0.68799513 
20575.0 1200.8954 0.68817847 
20576.0 1201.8203 0.68836233 
20577.0 1202.7434 0.68854676 
20578.0 1203.6549 0.6887318 
20579.0 1204.5442 0.68891749 
20580.0 1205.4001 0.68910387 
20581.0 1206.2103 0.68929098 
20582.0 1206.9623 0.68947887 
20583.0 1207.6428 0.68966756 
20584.0 1208.2383 0.68985711 
